107/07/26,1.40,1.46,1.40,1.46,150000,216000,-0.15,3
107/07/27,1.47,1.49,1.47,1.49,140000,206600,+0.03,3
107/07/30,1.41,1.53,1.41,1.53,289000,428310,+0.04,9
107/07/31,1.52,1.55,1.49,1.49,252000,387150,-0.04,9
107/08/01,1.49,1.67,1.49,1.67,221000,350860,+0.18,9
107/08/02,1.63,1.74,1.60,1.74,432000,719910,+0.07,21
107/08/03,1.77,1.86,1.74,1.80,467000,839310,+0.06,15
107/08/06,1.79,1.79,1.73,1.73,233000,406990,-0.07,9
107/08/07,1.63,1.63,1.59,1.59,2000,3220,-0.14,2
107/08/08,1.58,1.68,1.58,1.68,166000,272930,+0.09,6
107/08/09,1.77,2.00,1.77,2.00,363000,662200,+0.32,8
107/08/10,2.05,2.05,1.88,1.95,234000,466820,-0.05,16
107/08/13,2.02,2.31,2.02,2.31,129000,286720,+0.36,9
107/08/14,2.24,2.39,2.16,2.16,196000,447040,-0.15,18
107/08/15,2.23,2.33,2.23,2.33,86000,194550,+0.17,8
107/08/16,2.44,2.46,2.25,2.25,56000,132650,-0.08,6
107/08/17,2.17,2.32,2.17,2.32,91000,204990,+0.07,7
107/08/20,2.36,2.56,2.36,2.56,270000,665640,+0.24,11
107/08/21,2.62,2.63,2.46,2.46,235000,609340,-0.10,14
107/08/22,---,---,---,---,0,0,---,0
107/08/23,---,---,---,---,0,0,---,0
107/08/24,2.54,2.54,2.54,2.54,40000,101600,+0.09,1
107/08/27,---,---,---,---,0,0,---,0
107/08/28,---,---,---,---,0,0,---,0
107/08/29,---,---,---,---,0,0,---,0
107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,---,---,---,---,0,0,---,0
107/09/04,---,---,---,---,0,0,---,0
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,---,---,---,---,0,0,---,0
107/09/10,---,---,---,---,0,0,---,0
107/09/11,---,---,---,---,0,0,---,0
107/09/12,---,---,---,---,0,0,---,0
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,---,---,---,---,0,0,---,0
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
