108/01/07,2.90,2.90,2.90,2.90,10000,29000,+0.03,1
108/01/08,3.00,3.19,2.93,3.19,123000,376780,+0.29,8
108/01/09,3.41,3.67,3.39,3.54,135000,463970,+0.35,16
108/01/10,3.85,3.95,3.78,3.95,33000,127700,+0.41,4
108/01/11,4.21,4.21,3.92,4.01,30000,122190,+0.06,14
108/01/14,4.06,4.40,4.06,4.40,25000,104600,+0.39,6
108/01/15,4.24,4.25,4.12,4.25,38000,159490,-0.15,7
108/01/16,4.18,4.18,3.90,3.90,31000,128000,-0.35,4
108/01/17,3.72,4.05,3.57,4.05,66000,247570,+0.15,4
108/01/18,4.04,4.28,4.03,4.28,23000,93540,+0.23,4
108/01/21,3.84,4.12,3.79,4.12,26000,103450,-0.16,7
108/01/22,3.94,3.94,3.94,3.94,10000,39400,-0.18,1
108/01/23,3.78,3.84,3.78,3.84,2000,7620,-0.10,2
108/01/24,4.00,4.47,4.00,4.47,16000,66850,+0.63,4
108/01/25,4.38,4.38,4.27,4.27,19000,82500,-0.20,14
108/01/28,4.47,4.51,4.47,4.51,8000,35920,+0.24,2
108/01/29,4.36,4.36,4.33,4.33,2000,8690,-0.18,2
108/01/30,4.84,5.05,4.84,4.92,5000,24700,+0.59,3
108/02/11,4.92,5.35,4.92,5.30,8000,41460,+0.38,3
108/02/12,5.70,5.70,5.70,5.70,4000,22800,+0.40,1
108/02/13,5.30,5.30,5.30,5.30,6000,31800,-0.40,1
108/02/14,5.65,5.85,5.65,5.85,10000,57300,+0.55,2
108/02/15,6.15,6.25,5.85,6.05,14000,85050,+0.20,8
108/02/18,---,---,---,---,0,0,---,0
108/02/19,7.75,7.75,7.75,7.75,10000,77500,+0.55,1
108/02/20,---,---,---,---,0,0,---,0
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
108/03/04,---,---,---,---,0,0,---,0
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,7.60,7.60,7.10,7.10,14000,102400,-1.00,2
108/03/08,7.30,7.90,7.30,7.90,4000,30400,+0.80,2
108/03/11,8.50,8.60,8.10,8.10,10000,83700,+0.20,3
108/03/12,9.20,9.20,9.20,9.20,4000,36800,+1.10,1
108/03/13,---,---,---,---,0,0,---,0
108/03/14,---,---,---,---,0,0,---,0
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,9.40,9.40,9.40,9.40,2000,18800,-0.80,1
108/03/20,7.40,8.15,7.40,8.15,12000,92900,-1.25,4
108/03/21,8.35,8.35,8.35,8.35,1000,8350,+0.20,1
108/03/22,7.60,7.60,7.60,7.60,8000,60800,-0.75,2
108/03/25,---,---,---,---,0,0,---,0
108/03/26,7.65,7.65,7.65,7.65,1000,7650,+0.30,1
108/03/27,8.15,8.45,8.15,8.45,6000,50300,+0.80,3
108/03/28,---,---,---,---,0,0,---,0
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,9.15,9.15,9.15,9.15,2000,18300,-1.25,1
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,9.80,9.80,9.80,9.80,2000,19600,+0.70,1
108/04/18,8.90,8.90,8.75,8.75,5000,44200,-1.05,2
108/04/19,8.00,8.00,8.00,8.00,3000,24000,-0.75,2
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,6.50,6.50,6.00,6.00,5000,32000,-1.45,2
108/04/29,---,---,---,---,0,0,---,0
