107/10/15,1.70,1.70,1.70,1.70,30000,51000,+0.24,1
107/10/16,1.82,1.84,1.75,1.84,85000,153360,+0.14,4
107/10/17,1.93,1.93,1.93,1.93,53000,102290,+0.09,2
107/10/18,1.75,1.76,1.64,1.64,20000,34550,-0.29,3
107/10/19,1.55,1.63,1.48,1.63,30000,46600,-0.01,3
107/10/22,1.67,1.96,1.67,1.96,634000,1154640,+0.33,17
107/10/23,1.85,2.09,1.83,2.04,999000,2000260,+0.08,19
107/10/24,2.03,2.04,1.90,2.01,506000,986020,-0.03,17
107/10/25,1.87,2.50,1.87,2.50,660000,1396920,+0.49,18
107/10/26,2.75,2.76,2.70,2.73,319000,870380,+0.23,9
107/10/29,1.98,2.27,1.98,2.12,137000,289530,-0.61,5
107/10/30,2.27,2.33,2.27,2.32,137000,315840,+0.20,6
107/10/31,2.37,2.37,2.37,2.37,12000,28440,+0.05,2
107/11/01,2.47,2.47,2.47,2.47,2000,4940,+0.10,1
107/11/02,2.47,2.47,2.47,2.47,5000,12350,0.00,1
107/11/05,2.61,2.61,2.58,2.58,10000,25950,+0.11,2
107/11/06,2.61,2.61,2.61,2.61,5000,13050,+0.03,1
107/11/07,---,---,---,---,0,0,---,0
107/11/08,2.67,2.97,2.66,2.87,505000,1440750,+0.27,17
107/11/09,2.71,2.71,2.71,2.71,5000,13550,-0.16,1
107/11/12,2.57,2.57,2.57,2.57,5000,12850,-0.14,1
107/11/13,2.34,2.47,2.34,2.47,10000,24050,-0.10,2
107/11/14,2.79,2.79,2.79,2.79,5000,13950,+0.32,1
107/11/15,2.68,2.68,2.68,2.68,5000,13400,-0.11,1
107/11/16,2.62,2.62,2.57,2.57,25000,64850,-0.11,4
107/11/19,2.49,2.50,2.49,2.50,250000,623000,-0.07,2
107/11/20,---,---,---,---,0,0,---,0
107/11/21,2.44,2.44,2.44,2.44,15000,36600,-0.02,1
107/11/22,---,---,---,---,0,0,---,0
107/11/23,---,---,---,---,0,0,---,0
107/11/26,---,---,---,---,0,0,---,0
107/11/27,2.82,2.85,2.82,2.85,235000,663750,+0.35,2
107/11/28,---,---,---,---,0,0,---,0
107/11/29,---,---,---,---,0,0,---,0
107/11/30,---,---,---,---,0,0,---,0
107/12/03,---,---,---,---,0,0,---,0
107/12/04,---,---,---,---,0,0,---,0
107/12/05,---,---,---,---,0,0,---,0
107/12/06,---,---,---,---,0,0,---,0
107/12/07,---,---,---,---,0,0,---,0
107/12/10,---,---,---,---,0,0,---,0
107/12/11,---,---,---,---,0,0,---,0
107/12/12,---,---,---,---,0,0,---,0
107/12/13,---,---,---,---,0,0,---,0
107/12/14,---,---,---,---,0,0,---,0
107/12/17,---,---,---,---,0,0,---,0
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,3.33,3.33,3.33,3.33,7000,23310,+0.33,2
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,3.36,3.36,3.36,3.36,3000,10080,0.00,1
108/01/04,---,---,---,---,0,0,---,0
108/01/07,---,---,---,---,0,0,---,0
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,---,---,---,---,0,0,---,0
108/01/11,---,---,---,---,0,0,---,0
108/01/14,---,---,---,---,0,0,---,0
108/01/15,---,---,---,---,0,0,---,0
108/01/16,2.38,2.38,2.15,2.18,24000,54320,-0.60,5
108/01/17,---,---,---,---,0,0,---,0
108/01/18,2.15,2.15,2.04,2.04,12000,25580,-0.38,2
108/01/21,2.33,2.33,2.33,2.33,4000,9320,+0.29,1
108/01/22,2.42,2.42,2.42,2.42,1000,2420,+0.09,1
108/01/23,---,---,---,---,0,0,---,0
