107/08/17,1.32,1.36,1.32,1.36,126000,169860,+0.09,10
107/08/20,1.27,1.27,1.25,1.25,126000,158430,-0.11,7
107/08/21,1.19,1.24,1.19,1.24,115000,140500,-0.01,4
107/08/22,1.23,1.34,1.23,1.34,274000,354200,+0.10,4
107/08/23,1.23,1.25,1.22,1.22,212000,260870,-0.12,6
107/08/24,1.22,1.22,1.19,1.19,265000,320630,-0.03,3
107/08/27,1.27,1.47,1.27,1.46,1101000,1532270,+0.27,20
107/08/28,1.47,1.48,1.44,1.46,1137000,1662010,0.00,34
107/08/29,1.46,1.57,1.46,1.50,837000,1269000,+0.04,32
107/08/30,1.48,1.49,1.42,1.48,688000,997890,-0.02,27
107/08/31,1.45,1.45,1.45,1.45,3000,4350,-0.03,2
107/09/03,---,---,---,---,0,0,---,0
107/09/04,1.38,1.42,1.38,1.41,211000,292500,+0.04,7
107/09/05,1.36,1.38,1.36,1.38,300000,412500,-0.03,6
107/09/06,1.32,1.37,1.32,1.37,205000,279600,-0.01,5
107/09/07,1.33,1.33,1.18,1.20,308000,376240,-0.17,8
107/09/10,---,---,---,---,0,0,---,0
107/09/11,1.08,1.08,1.08,1.08,4000,4320,0.00,1
107/09/12,---,---,---,---,0,0,---,0
107/09/13,0.88,0.97,0.88,0.89,341000,312290,+0.01,6
107/09/14,0.94,1.03,0.88,1.03,564000,545700,+0.14,14
107/09/17,0.97,1.01,0.88,0.88,231000,225590,-0.15,9
107/09/18,0.80,0.80,0.76,0.76,94000,73440,-0.12,2
107/09/19,0.73,0.74,0.62,0.64,374000,249460,-0.12,34
107/09/20,0.66,0.74,0.65,0.67,770000,543990,+0.03,25
107/09/21,0.68,0.69,0.66,0.69,484000,324880,+0.02,12
107/09/25,0.78,0.91,0.78,0.91,492000,430990,+0.22,9
107/09/26,0.87,0.89,0.86,0.86,459000,402140,-0.05,12
107/09/27,0.75,0.75,0.75,0.75,20000,15000,-0.11,1
107/09/28,0.72,0.72,0.72,0.72,15000,10800,-0.03,1
107/10/01,0.75,0.75,0.74,0.74,120000,89800,+0.02,2
107/10/02,0.70,0.77,0.70,0.73,668000,498020,-0.01,8
107/10/03,0.71,0.72,0.69,0.70,553000,391370,-0.03,15
107/10/04,0.59,0.62,0.59,0.61,60000,36750,-0.09,3
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,0.17,0.17,0.17,0.17,4000,680,-0.01,1
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,0.13,0.13,0.13,0.13,9000,1170,+0.03,2
107/10/31,0.14,0.15,0.14,0.15,9000,1310,+0.02,2
107/11/01,0.20,0.25,0.20,0.25,9000,2100,+0.10,3
107/11/02,---,---,---,---,0,0,---,0
107/11/05,0.27,0.27,0.27,0.27,1000,270,+0.02,1
107/11/06,0.29,0.29,0.24,0.24,4000,1110,-0.03,2
107/11/07,0.25,0.28,0.25,0.28,9000,2390,+0.04,3
107/11/08,0.30,0.30,0.30,0.30,5000,1500,+0.02,1
107/11/09,---,---,---,---,0,0,---,0
107/11/12,0.23,0.23,0.23,0.23,2000,460,-0.04,1
107/11/13,0.16,0.18,0.16,0.18,13000,2280,-0.05,2
107/11/14,0.16,0.16,0.16,0.16,3000,480,-0.02,1
107/11/15,---,---,---,---,0,0,---,0
107/11/16,---,---,---,---,0,0,---,0
107/11/19,0.20,0.20,0.20,0.20,2000,400,+0.05,1
107/11/20,0.21,0.21,0.21,0.21,3000,630,+0.01,1
107/11/21,---,---,---,---,0,0,---,0
107/11/22,0.24,0.24,0.24,0.24,1000,240,+0.02,1
107/11/23,---,---,---,---,0,0,---,0
107/11/26,0.21,0.21,0.21,0.21,2000,420,+0.02,1
107/11/27,---,---,---,---,0,0,---,0
107/11/28,---,---,---,---,0,0,---,0
107/11/29,0.37,0.37,0.37,0.37,10000,3700,+0.04,1
107/11/30,0.34,0.36,0.34,0.34,16000,5520,-0.03,4
107/12/03,0.38,0.38,0.38,0.38,6000,2280,+0.04,2
107/12/04,---,---,---,---,0,0,---,0
107/12/05,---,---,---,---,0,0,---,0
107/12/06,---,---,---,---,0,0,---,0
107/12/07,---,---,---,---,0,0,---,0
107/12/10,---,---,---,---,0,0,---,0
107/12/11,---,---,---,---,0,0,---,0
107/12/12,---,---,---,---,0,0,---,0
107/12/13,---,---,---,---,0,0,---,0
107/12/14,---,---,---,---,0,0,---,0
107/12/17,---,---,---,---,0,0,---,0
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,0.10,0.10,0.10,0.10,5000,500,0.00,1
108/01/03,---,---,---,---,0,0,---,0
108/01/04,---,---,---,---,0,0,---,0
108/01/07,0.12,0.12,0.12,0.12,5000,600,0.00,1
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,---,---,---,---,0,0,---,0
108/01/11,---,---,---,---,0,0,---,0
108/01/14,---,---,---,---,0,0,---,0
108/01/15,---,---,---,---,0,0,---,0
108/01/16,---,---,---,---,0,0,---,0
108/01/17,---,---,---,---,0,0,---,0
108/01/18,---,---,---,---,0,0,---,0
108/01/21,---,---,---,---,0,0,---,0
108/01/22,---,---,---,---,0,0,---,0
108/01/23,---,---,---,---,0,0,---,0
108/01/24,---,---,---,---,0,0,---,0
108/01/25,---,---,---,---,0,0,---,0
108/01/28,---,---,---,---,0,0,---,0
108/01/29,---,---,---,---,0,0,---,0
108/01/30,---,---,---,---,0,0,---,0
108/02/11,0.02,0.02,0.02,0.02,11000,220,-0.08,1
108/02/12,0.01,0.01,0.01,0.01,6000,60,-0.01,1
108/02/13,---,---,---,---,0,0,---,0
108/02/14,---,---,---,---,0,0,---,0
