107/06/05,0.84,0.84,0.84,0.84,105000,88200,-0.19,1
107/06/06,0.80,0.80,0.79,0.79,115000,90950,-0.05,2
107/06/07,---,---,---,---,0,0,---,0
107/06/08,0.71,0.71,0.65,0.65,80000,55000,-0.12,3
107/06/11,0.79,0.92,0.79,0.92,664000,540890,+0.27,14
107/06/12,0.94,1.10,0.92,0.93,1194000,1208520,+0.01,45
107/06/13,0.95,0.96,0.79,0.83,229000,199480,-0.10,19
107/06/14,0.77,0.87,0.77,0.83,936000,792720,0.00,20
107/06/15,0.87,0.87,0.82,0.82,845000,731610,-0.01,14
107/06/19,0.72,0.75,0.72,0.73,186000,138600,-0.09,6
107/06/20,0.69,0.69,0.59,0.64,113000,75060,-0.09,10
107/06/21,0.67,0.67,0.66,0.66,253000,169060,+0.02,2
107/06/22,0.61,0.61,0.60,0.60,268000,161880,-0.06,4
107/06/25,0.57,0.57,0.52,0.52,379000,213030,-0.08,8
107/06/26,0.55,0.58,0.55,0.58,694000,394400,+0.06,7
107/06/27,0.59,0.59,0.57,0.58,416000,241280,0.00,4
107/06/28,0.64,0.64,0.60,0.60,439000,280440,+0.02,7
107/06/29,0.60,0.61,0.59,0.61,440000,264250,+0.01,9
107/07/02,0.63,0.63,0.55,0.55,118000,70110,-0.06,6
107/07/03,0.55,0.56,0.53,0.55,253000,137150,0.00,7
107/07/04,0.50,0.50,0.39,0.40,268000,127090,-0.15,11
107/07/05,0.41,0.41,0.39,0.39,120000,47200,-0.01,2
107/07/06,0.44,0.50,0.42,0.49,92000,43750,+0.10,7
107/07/09,0.53,0.53,0.51,0.51,137000,72410,+0.02,3
107/07/10,0.53,0.60,0.53,0.60,1039000,579170,+0.09,17
107/07/11,0.55,0.61,0.54,0.60,969000,548060,0.00,18
107/07/12,0.60,0.62,0.60,0.60,187000,112540,0.00,6
107/07/13,0.66,0.66,0.63,0.63,139000,88280,+0.03,6
107/07/16,0.62,0.64,0.62,0.64,647000,401700,+0.01,7
107/07/17,0.63,0.64,0.60,0.60,648000,409660,-0.04,6
107/07/18,0.57,0.57,0.57,0.57,30000,17100,-0.03,1
107/07/19,0.62,0.63,0.62,0.63,419000,263830,+0.06,5
107/07/20,0.68,0.69,0.58,0.58,514000,344250,-0.05,9
107/07/23,0.54,0.56,0.51,0.56,24000,12950,-0.02,4
107/07/24,---,---,---,---,0,0,---,0
107/07/25,0.62,0.62,0.60,0.61,281000,174090,+0.03,4
107/07/26,0.62,0.63,0.60,0.60,621000,381720,-0.01,14
107/07/27,0.59,0.62,0.58,0.62,528000,317160,+0.02,8
107/07/30,0.56,0.60,0.55,0.56,235000,138280,-0.06,7
107/07/31,---,---,---,---,0,0,---,0
107/08/01,---,---,---,---,0,0,---,0
107/08/02,0.48,0.48,0.42,0.42,55000,24800,-0.14,4
107/08/03,0.37,0.37,0.37,0.37,2000,740,-0.05,1
107/08/06,---,---,---,---,0,0,---,0
107/08/07,0.45,0.45,0.45,0.45,1000,450,+0.03,1
107/08/08,0.45,0.45,0.43,0.43,41000,18430,-0.02,2
107/08/09,0.47,0.47,0.47,0.47,5000,2350,+0.04,1
107/08/10,---,---,---,---,0,0,---,0
107/08/13,0.36,0.36,0.36,0.36,9000,3240,-0.11,1
107/08/14,---,---,---,---,0,0,---,0
107/08/15,0.28,0.28,0.28,0.28,5000,1400,-0.06,1
107/08/16,---,---,---,---,0,0,---,0
107/08/17,---,---,---,---,0,0,---,0
107/08/20,---,---,---,---,0,0,---,0
107/08/21,---,---,---,---,0,0,---,0
107/08/22,---,---,---,---,0,0,---,0
107/08/23,---,---,---,---,0,0,---,0
107/08/24,---,---,---,---,0,0,---,0
107/08/27,---,---,---,---,0,0,---,0
107/08/28,---,---,---,---,0,0,---,0
107/08/29,---,---,---,---,0,0,---,0
107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,---,---,---,---,0,0,---,0
107/09/04,---,---,---,---,0,0,---,0
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,---,---,---,---,0,0,---,0
107/09/10,---,---,---,---,0,0,---,0
107/09/11,0.10,0.10,0.10,0.10,3000,300,0.00,1
107/09/12,---,---,---,---,0,0,---,0
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,0.09,0.09,0.09,0.09,10000,900,-0.01,1
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,---,---,---,---,0,0,---,0
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,0.05,0.05,0.05,0.05,10000,500,-0.04,1
107/10/04,---,---,---,---,0,0,---,0
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,---,---,---,---,0,0,---,0
107/11/07,---,---,---,---,0,0,---,0
107/11/08,---,---,---,---,0,0,---,0
107/11/09,---,---,---,---,0,0,---,0
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,---,---,---,---,0,0,---,0
107/11/15,---,---,---,---,0,0,---,0
107/11/16,---,---,---,---,0,0,---,0
107/11/19,---,---,---,---,0,0,---,0
107/11/20,---,---,---,---,0,0,---,0
107/11/21,---,---,---,---,0,0,---,0
107/11/22,---,---,---,---,0,0,---,0
107/11/23,---,---,---,---,0,0,---,0
107/11/26,---,---,---,---,0,0,---,0
107/11/27,---,---,---,---,0,0,---,0
107/11/28,---,---,---,---,0,0,---,0
107/11/29,---,---,---,---,0,0,---,0
107/11/30,---,---,---,---,0,0,---,0
107/12/03,---,---,---,---,0,0,---,0
107/12/04,---,---,---,---,0,0,---,0
107/12/05,---,---,---,---,0,0,---,0
107/12/06,---,---,---,---,0,0,---,0
107/12/07,---,---,---,---,0,0,---,0
107/12/10,---,---,---,---,0,0,---,0
107/12/11,---,---,---,---,0,0,---,0
107/12/12,0.01,0.01,0.01,0.01,3000,30,-0.01,1
107/12/13,---,---,---,---,0,0,---,0
107/12/14,---,---,---,---,0,0,---,0
107/12/17,---,---,---,---,0,0,---,0
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,0.01,0.01,0.01,0.01,16000,160,0.00,1
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,---,---,---,---,0,0,---,0
108/01/04,---,---,---,---,0,0,---,0
108/01/07,0.01,0.01,0.01,0.01,5000,50,0.00,1
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,---,---,---,---,0,0,---,0
108/01/11,---,---,---,---,0,0,---,0
108/01/14,---,---,---,---,0,0,---,0
108/01/15,---,---,---,---,0,0,---,0
108/01/16,---,---,---,---,0,0,---,0
108/01/17,---,---,---,---,0,0,---,0
108/01/18,---,---,---,---,0,0,---,0
108/01/21,---,---,---,---,0,0,---,0
108/01/22,---,---,---,---,0,0,---,0
108/01/23,---,---,---,---,0,0,---,0
108/01/24,---,---,---,---,0,0,---,0
108/01/25,0.01,0.01,0.01,0.01,19000,190,0.00,1
108/01/28,---,---,---,---,0,0,---,0
108/01/29,0.01,0.01,0.01,0.01,20000,200,0.00,1
