107/11/14,1.60,1.69,1.60,1.64,170000,283580,-0.19,17
107/11/15,1.65,1.72,1.65,1.67,72000,120220,+0.03,6
107/11/16,1.60,1.60,1.59,1.60,87000,138680,-0.07,8
107/11/19,1.57,1.57,1.56,1.56,53000,83110,-0.04,2
107/11/20,1.53,1.53,1.50,1.50,115000,173120,-0.06,4
107/11/21,1.50,1.55,1.49,1.49,513000,786570,-0.01,15
107/11/22,1.43,1.47,1.37,1.47,684000,968880,-0.02,14
107/11/23,1.40,1.44,1.38,1.44,659000,926650,-0.03,9
107/11/26,1.37,1.38,1.34,1.38,345000,467650,-0.06,4
107/11/27,1.26,1.26,1.18,1.18,55000,65300,-0.20,2
107/11/28,1.15,1.17,1.15,1.15,30000,34600,-0.03,3
107/11/29,1.09,1.13,1.09,1.13,34000,37890,-0.02,4
107/11/30,---,---,---,---,0,0,---,0
107/12/03,---,---,---,---,0,0,---,0
107/12/04,0.89,0.96,0.89,0.96,71000,66720,+0.05,3
107/12/05,1.04,1.04,1.04,1.04,61000,63440,+0.08,1
107/12/06,1.11,1.23,1.11,1.20,275000,319110,+0.16,6
107/12/07,1.12,1.15,1.08,1.12,364000,404680,-0.08,5
107/12/10,1.22,1.22,1.22,1.22,100000,122000,+0.10,1
107/12/11,---,---,---,---,0,0,---,0
107/12/12,---,---,---,---,0,0,---,0
107/12/13,---,---,---,---,0,0,---,0
107/12/14,1.08,1.08,1.08,1.08,10000,10800,+0.05,1
107/12/17,0.97,0.97,0.97,0.97,6000,5820,-0.11,1
107/12/18,0.94,0.94,0.94,0.94,1000,940,-0.03,1
107/12/19,---,---,---,---,0,0,---,0
107/12/20,0.99,1.01,0.99,1.01,131000,131290,+0.06,3
107/12/21,1.06,1.09,1.06,1.09,131000,141590,+0.08,3
107/12/22,1.03,1.03,1.03,1.03,15000,15450,-0.06,1
107/12/24,---,---,---,---,0,0,---,0
107/12/25,1.04,1.04,0.97,0.97,14000,13800,-0.04,3
107/12/26,0.96,1.01,0.96,1.01,50000,48700,+0.04,4
107/12/27,---,---,---,---,0,0,---,0
107/12/28,0.93,0.93,0.93,0.93,50000,46500,-0.04,2
108/01/02,0.95,0.95,0.94,0.94,156000,147700,+0.01,3
108/01/03,0.96,1.00,0.96,1.00,223000,217000,+0.06,6
108/01/04,1.08,1.08,1.02,1.02,131000,140640,+0.02,8
108/01/07,0.92,0.92,0.92,0.92,30000,27600,-0.10,1
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,---,---,---,---,0,0,---,0
108/01/11,---,---,---,---,0,0,---,0
108/01/14,---,---,---,---,0,0,---,0
108/01/15,---,---,---,---,0,0,---,0
108/01/16,---,---,---,---,0,0,---,0
108/01/17,---,---,---,---,0,0,---,0
108/01/18,0.75,0.75,0.75,0.75,22000,16500,-0.03,1
108/01/21,0.69,0.69,0.64,0.64,22000,14730,-0.11,2
108/01/22,---,---,---,---,0,0,---,0
108/01/23,0.58,0.58,0.57,0.57,75000,43450,-0.02,2
108/01/24,0.55,0.55,0.55,0.55,5000,2750,-0.02,1
108/01/25,0.49,0.49,0.42,0.42,150000,70000,-0.13,26
108/01/28,0.40,0.42,0.40,0.42,200000,81000,0.00,3
108/01/29,0.44,0.45,0.44,0.45,75000,33500,+0.03,12
108/01/30,0.40,0.40,0.40,0.40,25000,10000,-0.05,2
108/02/11,0.35,0.36,0.33,0.33,180000,62750,-0.07,5
108/02/12,0.31,0.31,0.24,0.24,123000,30080,-0.09,3
108/02/13,0.22,0.26,0.22,0.26,80000,18230,+0.02,4
108/02/14,0.24,0.30,0.24,0.29,123000,35920,+0.03,3
108/02/15,0.25,0.27,0.25,0.27,58000,14620,-0.02,3
108/02/18,0.27,0.27,0.27,0.27,5000,1350,0.00,1
108/02/19,0.22,0.22,0.22,0.22,63000,13860,-0.05,2
108/02/20,0.18,0.18,0.18,0.18,8000,1440,-0.04,1
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
108/03/04,---,---,---,---,0,0,---,0
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,0.16,0.16,0.16,0.16,5000,800,+0.01,1
108/03/08,0.20,0.20,0.19,0.19,10000,1950,+0.03,2
108/03/11,0.17,0.17,0.17,0.17,5000,850,-0.02,1
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,---,---,---,---,0,0,---,0
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,---,---,---,---,0,0,---,0
108/03/21,0.04,0.04,0.04,0.04,10000,400,0.00,1
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,0.03,0.03,0.03,0.03,10000,300,-0.01,1
108/03/27,---,---,---,---,0,0,---,0
108/03/28,0.02,0.02,0.02,0.02,10000,200,-0.01,1
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,0.02,0.02,0.02,0.02,10000,200,0.00,1
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,0.01,0.01,0.01,0.01,10000,100,-0.01,10
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
