108/04/22,1.77,1.78,1.77,1.77,27000,47880,+0.11,3
108/04/23,1.87,1.87,1.87,1.87,42000,78540,+0.10,1
108/04/24,1.78,1.78,1.78,1.78,42000,74760,-0.09,1
108/04/25,1.74,1.74,1.74,1.74,50000,87000,-0.04,1
108/04/26,1.70,1.74,1.65,1.71,154000,262520,-0.03,5
108/04/29,1.65,1.65,1.47,1.47,115000,173250,-0.24,3
108/04/30,1.44,1.52,1.44,1.52,212000,314520,+0.05,3
108/05/02,1.49,1.49,1.44,1.47,137000,201280,-0.05,5
108/05/03,1.49,1.53,1.49,1.53,137000,207130,+0.06,3
108/05/06,1.40,1.40,1.40,1.40,50000,70000,-0.13,1
108/05/07,1.55,1.55,1.55,1.55,50000,77500,+0.15,1
108/05/08,1.47,1.52,1.47,1.52,50000,74920,-0.03,5
108/05/09,1.54,1.59,1.54,1.59,294000,461080,+0.07,7
108/05/10,1.54,1.54,1.30,1.30,397000,550310,-0.29,8
108/05/13,---,---,---,---,0,0,---,0
108/05/14,0.77,0.84,0.77,0.84,303000,242520,-0.05,3
108/05/15,0.89,0.89,0.87,0.87,300000,263000,+0.03,3
108/05/16,0.85,0.85,0.84,0.84,200000,169000,-0.03,2
108/05/17,0.80,0.80,0.80,0.80,100000,80000,-0.04,1
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,0.74,0.74,0.73,0.73,138000,101120,+0.02,2
108/05/28,0.78,0.78,0.75,0.75,138000,106500,+0.02,2
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,---,---,---,---,0,0,---,0
108/06/14,---,---,---,---,0,0,---,0
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,---,---,---,---,0,0,---,0
108/06/20,0.59,0.59,0.59,0.59,5000,2950,+0.08,1
108/06/21,0.60,0.60,0.60,0.60,5000,3000,+0.01,1
108/06/24,0.57,0.57,0.57,0.57,100000,57000,-0.03,2
108/06/25,0.58,0.58,0.58,0.58,100000,58000,+0.01,1
108/06/26,0.60,0.60,0.60,0.60,26000,15600,+0.02,1
108/06/27,0.66,0.70,0.66,0.68,236000,162600,+0.08,7
108/06/28,0.70,0.70,0.67,0.67,210000,144000,-0.01,4
108/07/01,0.74,0.77,0.74,0.77,116000,87950,+0.10,3
108/07/02,0.75,0.75,0.75,0.75,68000,51000,-0.02,1
108/07/03,0.75,0.75,0.71,0.71,191000,140520,-0.04,4
108/07/04,0.73,0.73,0.73,0.73,143000,104390,+0.02,2
108/07/05,---,---,---,---,0,0,---,0
108/07/08,0.75,0.75,0.75,0.75,10000,7500,+0.02,1
108/07/09,0.65,0.65,0.65,0.65,10000,6500,-0.10,1
108/07/10,---,---,---,---,0,0,---,0
108/07/11,0.66,0.66,0.66,0.66,100000,66000,-0.04,1
108/07/12,0.68,0.68,0.68,0.68,100000,68000,+0.02,1
108/07/15,0.79,0.81,0.79,0.81,70000,55980,+0.13,4
108/07/16,0.78,0.86,0.78,0.79,161000,137040,-0.02,4
108/07/17,0.77,0.77,0.68,0.68,110000,83800,-0.11,2
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,---,---,---,---,0,0,---,0
108/07/23,0.63,0.64,0.63,0.64,119000,75970,+0.02,2
108/07/24,0.67,0.67,0.67,0.67,100000,67000,+0.03,1
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,---,---,---,---,0,0,---,0
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,0.30,0.30,0.30,0.30,100000,30000,+0.02,1
108/08/23,---,---,---,---,0,0,---,0
108/08/26,0.19,0.19,0.19,0.19,100000,19000,-0.08,1
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,---,---,---,---,0,0,---,0
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
