107/08/24,---,---,---,---,0,0,---,0
107/08/27,0.88,0.88,0.88,0.88,2000,1760,-0.02,1
107/08/28,0.87,0.87,0.87,0.87,2000,1740,-0.01,1
107/08/29,0.90,0.94,0.90,0.94,577000,533290,+0.07,11
107/08/30,0.91,0.92,0.79,0.79,975000,841550,-0.15,19
107/08/31,0.80,0.81,0.77,0.79,611000,478470,0.00,40
107/09/03,0.77,0.78,0.72,0.78,230000,171100,-0.01,13
107/09/04,0.75,0.75,0.71,0.74,82000,59050,-0.04,6
107/09/05,0.70,0.73,0.66,0.72,157000,108580,-0.02,18
107/09/06,0.69,0.73,0.69,0.73,1280000,933230,+0.01,11
107/09/07,0.71,0.74,0.71,0.74,136000,98530,+0.01,14
107/09/10,0.71,0.74,0.71,0.73,241000,174900,-0.01,12
107/09/11,0.70,0.73,0.70,0.71,978000,711330,-0.02,11
107/09/12,0.70,0.71,0.67,0.70,1891000,1308270,-0.01,33
107/09/13,0.68,0.72,0.68,0.72,118000,82380,+0.02,5
107/09/14,0.73,0.86,0.72,0.82,836000,666020,+0.10,28
107/09/17,0.83,0.87,0.81,0.81,3100000,2612770,-0.01,141
107/09/18,0.81,0.96,0.81,0.93,3500000,3038680,+0.12,125
107/09/19,0.99,1.15,0.98,1.00,3557000,3654100,+0.07,77
107/09/20,1.03,1.09,0.99,1.07,407000,422400,+0.07,18
107/09/21,1.09,1.09,0.94,0.94,159000,160940,-0.13,13
107/09/25,0.82,0.90,0.82,0.90,49000,41800,-0.04,4
107/09/26,0.96,1.11,0.96,1.10,637000,668360,+0.20,21
107/09/27,1.14,1.14,0.98,0.99,975000,996860,-0.11,26
107/09/28,0.97,1.02,0.97,1.01,538000,538520,+0.02,17
107/10/01,0.94,0.94,0.87,0.92,174000,160220,-0.09,8
107/10/02,0.96,1.02,0.94,1.00,313000,303370,+0.08,11
107/10/03,1.02,1.04,1.00,1.00,296000,299250,0.00,12
107/10/04,1.04,1.11,1.04,1.11,104000,113210,+0.11,10
107/10/05,1.17,1.30,1.12,1.30,772000,940750,+0.19,19
107/10/08,1.28,1.28,1.21,1.25,313000,393810,-0.05,16
107/10/09,1.22,1.49,1.22,1.47,613000,840160,+0.22,28
107/10/11,1.69,1.71,1.69,1.71,109000,186210,+0.24,2
107/10/12,1.70,1.86,1.53,1.53,468000,745710,-0.18,15
107/10/15,1.62,1.62,1.52,1.53,32000,49170,0.00,9
107/10/16,1.41,1.50,1.41,1.50,8000,11370,-0.03,2
107/10/17,1.42,1.47,1.36,1.47,141000,193630,-0.03,6
107/10/18,1.45,1.56,1.45,1.54,8000,12130,+0.07,3
107/10/19,1.49,1.63,1.49,1.51,29000,45450,-0.03,7
107/10/22,1.49,1.49,1.40,1.40,104000,145940,-0.11,4
107/10/23,1.35,1.38,1.35,1.38,30000,40800,-0.02,3
107/10/24,1.38,1.41,1.38,1.38,15000,21000,0.00,4
107/10/25,1.16,1.16,1.13,1.13,10000,11390,-0.25,2
107/10/26,1.07,1.14,1.07,1.14,545000,602500,+0.01,55
107/10/29,1.16,1.33,1.16,1.23,86000,107830,+0.09,10
107/10/30,1.17,1.17,1.11,1.11,19000,21630,-0.12,3
107/10/31,1.14,1.22,1.10,1.22,436000,486470,+0.11,11
107/11/01,1.19,1.19,1.06,1.15,84000,93460,-0.07,7
107/11/02,1.12,1.12,1.12,1.12,5000,5600,-0.03,1
107/11/05,1.11,1.11,1.10,1.10,20000,22100,-0.02,2
107/11/06,1.07,1.12,1.07,1.12,20000,21900,+0.02,2
107/11/07,1.11,1.11,1.03,1.03,20000,21400,-0.09,3
107/11/08,0.95,1.06,0.95,0.99,33000,33570,-0.04,5
107/11/09,1.03,1.06,1.03,1.06,11000,11360,+0.07,2
107/11/12,1.02,1.06,1.02,1.06,12000,12360,0.00,3
107/11/13,1.04,1.13,1.00,1.09,24000,25670,+0.03,6
107/11/14,0.98,1.01,0.98,0.99,36000,35660,-0.10,5
107/11/15,0.89,0.99,0.88,0.99,48000,42820,0.00,4
107/11/16,1.03,1.05,1.03,1.05,12000,12460,+0.06,3
107/11/19,1.04,1.04,1.03,1.04,35000,36200,-0.01,4
107/11/20,1.04,1.04,1.04,1.04,10000,10400,0.00,1
107/11/21,1.03,1.03,1.03,1.03,10000,10300,-0.01,1
107/11/22,1.02,1.04,1.01,1.04,14000,14310,+0.01,5
107/11/23,1.07,1.07,1.04,1.04,9000,9540,0.00,3
107/11/26,1.01,1.01,0.99,1.01,10000,10080,-0.03,5
107/11/27,0.87,0.98,0.81,0.81,208000,175860,-0.20,8
107/11/28,0.77,0.81,0.69,0.69,36000,28140,-0.12,5
