107/11/14,1.24,1.36,1.24,1.32,108000,138520,+0.18,4
107/11/15,1.45,1.55,1.43,1.43,153000,224320,+0.11,13
107/11/16,1.49,1.49,1.45,1.45,82000,120140,+0.02,7
107/11/19,1.57,1.57,1.53,1.53,41000,63690,+0.08,6
107/11/20,1.52,1.52,1.51,1.51,26000,39380,-0.02,3
107/11/21,1.53,1.68,1.53,1.61,157000,258200,+0.10,25
107/11/22,1.64,1.64,1.49,1.49,110000,173190,-0.12,25
107/11/23,1.46,1.48,1.46,1.48,14000,20640,-0.01,2
107/11/26,1.58,1.59,1.51,1.51,55000,83350,+0.03,5
107/11/27,1.58,1.59,1.58,1.59,4000,6330,+0.08,2
107/11/28,1.77,1.79,1.72,1.75,118000,206110,+0.16,8
107/11/29,1.76,1.76,1.67,1.67,39000,66330,-0.08,5
107/11/30,1.73,1.77,1.68,1.68,45000,78580,+0.01,9
107/12/03,1.75,1.75,1.72,1.75,57000,99420,+0.07,4
107/12/04,1.74,1.86,1.74,1.86,47000,84580,+0.11,8
107/12/05,1.71,1.74,1.68,1.68,65000,110570,-0.18,9
107/12/06,1.71,1.73,1.46,1.46,62000,103820,-0.22,7
107/12/07,1.51,1.56,1.50,1.56,4000,6120,+0.10,4
107/12/10,1.52,1.52,1.52,1.52,3000,4560,-0.04,1
107/12/11,1.35,1.48,1.35,1.48,47000,67940,-0.04,3
107/12/12,1.50,1.55,1.50,1.55,49000,74420,+0.07,3
107/12/13,1.45,1.45,1.45,1.45,2000,2900,-0.10,1
107/12/14,---,---,---,---,0,0,---,0
107/12/17,1.52,1.52,1.52,1.52,1000,1520,+0.07,1
107/12/18,1.38,1.38,1.38,1.38,1000,1380,-0.14,1
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,1.27,1.27,1.27,1.27,3000,3810,+0.05,2
107/12/22,1.25,1.25,1.25,1.25,3000,3750,-0.02,1
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,1.27,1.44,1.27,1.38,88000,120430,+0.15,12
108/01/04,1.42,1.49,1.39,1.46,116000,167930,+0.08,27
108/01/07,1.61,1.67,1.55,1.61,264000,427080,+0.15,43
108/01/08,1.58,1.70,1.58,1.66,220000,359870,+0.05,28
108/01/09,1.65,1.68,1.60,1.60,106000,176260,-0.06,12
108/01/10,1.64,1.70,1.62,1.62,97000,161710,+0.02,12
108/01/11,1.62,1.62,1.59,1.59,12000,19290,-0.03,2
108/01/14,1.61,1.61,1.61,1.61,3000,4830,+0.02,1
108/01/15,1.56,1.57,1.56,1.57,3000,4690,-0.04,2
108/01/16,1.61,1.61,1.61,1.61,3000,4830,+0.04,2
108/01/17,1.53,1.53,1.50,1.51,30000,45400,-0.10,5
108/01/18,1.53,1.60,1.53,1.57,29000,45190,+0.06,5
108/01/21,1.56,1.67,1.56,1.67,96000,158770,+0.10,8
108/01/22,1.76,1.83,1.75,1.75,88000,157720,+0.08,8
108/01/23,1.59,1.69,1.59,1.69,48000,77520,-0.06,3
108/01/24,1.85,1.85,1.85,1.85,12000,22200,+0.16,1
108/01/25,---,---,---,---,0,0,---,0
108/01/28,1.91,1.93,1.91,1.93,24000,46080,+0.12,2
108/01/29,1.91,1.91,1.91,1.91,24000,45840,-0.02,1
108/01/30,---,---,---,---,0,0,---,0
108/02/11,---,---,---,---,0,0,---,0
108/02/12,---,---,---,---,0,0,---,0
108/02/13,---,---,---,---,0,0,---,0
108/02/14,---,---,---,---,0,0,---,0
108/02/15,---,---,---,---,0,0,---,0
108/02/18,---,---,---,---,0,0,---,0
108/02/19,---,---,---,---,0,0,---,0
108/02/20,---,---,---,---,0,0,---,0
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
