108/05/22,1.38,1.47,1.24,1.24,170000,238130,-0.03,7
108/05/23,1.11,1.25,1.11,1.25,124000,144380,+0.01,8
108/05/24,1.25,1.29,1.23,1.29,79000,101070,+0.04,3
108/05/27,1.21,1.21,1.08,1.08,165000,193240,-0.21,5
108/05/28,1.14,1.14,1.14,1.14,3000,3420,+0.06,1
108/05/29,1.00,1.12,1.00,1.11,305000,330890,-0.03,8
108/05/30,1.19,1.28,1.19,1.20,302000,374570,+0.09,13
108/05/31,1.28,1.46,1.28,1.44,285000,380640,+0.24,13
108/06/03,1.32,1.49,1.31,1.49,287000,390690,+0.05,26
108/06/04,1.51,1.64,1.51,1.52,291000,468490,+0.03,13
108/06/05,1.67,1.67,1.43,1.43,219000,354840,-0.09,24
108/06/06,1.41,1.41,1.36,1.36,13000,17870,-0.07,13
108/06/10,1.36,1.51,1.36,1.51,80000,111800,+0.15,11
108/06/11,1.58,1.70,1.58,1.70,260000,425510,+0.19,22
108/06/12,1.71,1.72,1.63,1.68,149000,250730,-0.02,21
108/06/13,1.65,1.73,1.63,1.73,110000,186270,+0.05,11
108/06/14,1.65,1.66,1.40,1.40,103000,167830,-0.33,16
108/06/17,1.42,1.54,1.41,1.54,185000,275610,+0.14,9
108/06/18,1.66,1.68,1.57,1.66,605000,991440,+0.12,24
108/06/19,1.89,2.03,1.85,2.03,497000,938530,+0.37,36
108/06/20,1.97,2.05,1.97,2.00,148000,296410,-0.03,14
108/06/21,2.10,2.16,1.90,1.91,34000,70790,-0.09,9
108/06/24,1.95,1.95,1.86,1.93,71000,136880,+0.02,5
108/06/25,1.99,1.99,1.94,1.94,55000,108950,+0.01,3
108/06/26,1.98,2.01,1.95,1.95,102000,201210,+0.01,5
108/06/27,1.98,1.98,1.91,1.91,108000,207120,-0.04,5
108/06/28,1.98,2.05,1.94,1.94,91000,179830,+0.03,6
108/07/01,2.48,2.50,2.39,2.50,81000,199290,+0.56,6
108/07/02,2.58,2.66,2.54,2.61,16000,41440,+0.11,10
108/07/03,2.54,2.64,2.41,2.56,12000,30380,-0.05,12
108/07/04,2.69,2.69,2.69,2.69,1000,2690,+0.13,1
108/07/05,2.57,2.57,2.57,2.57,3000,7710,-0.12,2
108/07/08,---,---,---,---,0,0,---,0
108/07/09,---,---,---,---,0,0,---,0
108/07/10,2.69,2.69,2.69,2.69,12000,32280,-0.01,2
108/07/11,2.75,2.75,2.75,2.75,1000,2750,+0.06,1
108/07/12,---,---,---,---,0,0,---,0
108/07/15,---,---,---,---,0,0,---,0
108/07/16,---,---,---,---,0,0,---,0
108/07/17,---,---,---,---,0,0,---,0
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,---,---,---,---,0,0,---,0
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,---,---,---,---,0,0,---,0
108/08/23,---,---,---,---,0,0,---,0
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
