107/09/26,1.13,1.14,1.12,1.12,910000,1020350,+0.08,7
107/09/27,0.82,0.95,0.82,0.90,928000,770380,-0.22,10
107/09/28,1.00,1.01,0.98,1.00,226000,227110,+0.10,6
107/10/01,0.98,1.03,0.97,0.97,47000,46740,-0.03,6
107/10/02,1.05,1.07,1.03,1.07,137000,145670,+0.10,6
107/10/03,1.04,1.05,0.90,0.90,117000,120400,-0.17,13
107/10/04,0.91,0.91,0.91,0.91,400000,364000,+0.01,1
107/10/05,0.80,0.80,0.80,0.80,10000,8000,-0.11,1
107/10/08,0.78,0.78,0.78,0.78,200000,156000,-0.02,1
107/10/09,0.80,0.80,0.80,0.80,200000,160000,+0.02,1
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,0.76,0.81,0.76,0.81,27000,21620,+0.05,2
107/10/22,0.78,0.80,0.78,0.80,22000,17400,-0.01,2
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,0.65,0.65,0.65,0.65,3000,1950,0.00,1
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,---,---,---,---,0,0,---,0
107/11/05,0.61,0.61,0.61,0.61,11000,6710,-0.01,1
107/11/06,---,---,---,---,0,0,---,0
107/11/07,0.60,0.60,0.60,0.60,200000,120000,-0.01,3
107/11/08,0.63,0.63,0.63,0.63,200000,126000,+0.03,2
107/11/09,0.64,0.64,0.64,0.64,149000,95360,+0.01,1
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,---,---,---,---,0,0,---,0
107/11/15,---,---,---,---,0,0,---,0
107/11/16,0.72,0.72,0.72,0.72,4000,2880,+0.02,1
107/11/19,0.72,0.72,0.72,0.72,4000,2880,0.00,1
107/11/20,0.70,0.70,0.70,0.70,150000,105000,-0.02,3
107/11/21,0.69,0.70,0.67,0.67,180000,121300,-0.03,4
107/11/22,0.67,0.67,0.67,0.67,30000,20100,0.00,1
107/11/23,---,---,---,---,0,0,---,0
107/11/26,---,---,---,---,0,0,---,0
107/11/27,---,---,---,---,0,0,---,0
107/11/28,---,---,---,---,0,0,---,0
107/11/29,---,---,---,---,0,0,---,0
107/11/30,---,---,---,---,0,0,---,0
107/12/03,---,---,---,---,0,0,---,0
107/12/04,---,---,---,---,0,0,---,0
107/12/05,---,---,---,---,0,0,---,0
107/12/06,---,---,---,---,0,0,---,0
107/12/07,---,---,---,---,0,0,---,0
107/12/10,---,---,---,---,0,0,---,0
107/12/11,---,---,---,---,0,0,---,0
107/12/12,---,---,---,---,0,0,---,0
107/12/13,---,---,---,---,0,0,---,0
107/12/14,---,---,---,---,0,0,---,0
107/12/17,---,---,---,---,0,0,---,0
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,---,---,---,---,0,0,---,0
108/01/04,0.41,0.41,0.41,0.41,57000,23370,0.00,1
108/01/07,0.40,0.40,0.39,0.39,57000,22370,-0.02,8
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,0.45,0.45,0.45,0.45,39000,17550,+0.03,1
108/01/11,0.48,0.48,0.47,0.47,89000,42220,+0.02,8
108/01/14,0.46,0.46,0.46,0.46,50000,23000,-0.01,2
108/01/15,0.45,0.45,0.45,0.45,52000,23400,-0.01,1
108/01/16,0.43,0.44,0.43,0.43,202000,86920,-0.02,11
108/01/17,0.46,0.46,0.46,0.46,160000,73600,+0.03,3
108/01/18,0.43,0.44,0.43,0.44,48000,21020,-0.02,3
108/01/21,0.43,0.44,0.43,0.44,89000,38810,0.00,4
108/01/22,0.44,0.44,0.43,0.43,54000,23380,-0.01,3
108/01/23,---,---,---,---,0,0,---,0
108/01/24,0.43,0.43,0.43,0.43,55000,23650,+0.02,1
108/01/25,0.41,0.41,0.40,0.40,55000,22350,-0.03,6
108/01/28,---,---,---,---,0,0,---,0
