107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,1.49,1.49,1.49,1.49,47000,70030,+0.13,1
107/09/04,1.69,1.88,1.69,1.88,250000,449990,+0.39,6
107/09/05,1.78,1.78,1.64,1.70,173000,306090,-0.18,12
107/09/06,1.59,1.63,1.58,1.59,27000,42980,-0.11,5
107/09/07,1.53,1.71,1.53,1.71,106000,169370,+0.12,5
107/09/10,2.09,2.15,2.08,2.14,104000,219440,+0.43,7
107/09/11,2.26,2.39,2.18,2.18,139000,321560,+0.04,10
107/09/12,2.26,2.46,2.26,2.46,187000,440840,+0.28,12
107/09/13,2.36,2.57,2.32,2.57,97000,230740,+0.11,8
107/09/14,2.41,2.52,1.78,1.78,70000,138350,-0.79,6
107/09/17,2.16,2.23,2.16,2.16,75000,163300,+0.38,5
107/09/18,2.36,2.46,2.36,2.43,101000,245730,+0.27,11
107/09/19,2.32,2.43,2.27,2.43,160000,369460,0.00,11
107/09/20,2.32,2.33,2.26,2.26,145000,332590,-0.17,10
107/09/21,2.05,2.05,1.82,1.82,305000,587640,-0.44,11
107/09/25,1.66,1.66,1.51,1.66,273000,423800,-0.16,12
107/09/26,1.63,1.64,1.62,1.64,14000,22780,-0.02,3
107/09/27,1.70,1.88,1.70,1.87,143000,255490,+0.23,7
107/09/28,1.79,1.79,1.62,1.66,190000,336230,-0.21,8
107/10/01,1.68,1.71,1.61,1.66,113000,191150,0.00,7
107/10/02,1.66,1.67,1.61,1.67,36000,59660,+0.01,4
107/10/03,1.73,1.96,1.72,1.93,538000,1009010,+0.26,19
107/10/04,1.91,2.05,1.89,2.03,312000,610720,+0.10,20
107/10/05,2.22,2.55,2.22,2.55,286000,661330,+0.52,15
107/10/08,2.71,2.92,2.51,2.91,497000,1379710,+0.36,19
107/10/09,2.95,3.13,2.61,2.69,188000,545630,-0.22,11
107/10/11,3.19,3.19,2.99,3.09,59000,181830,+0.40,6
107/10/12,2.95,2.95,2.80,2.80,40000,115970,-0.29,7
107/10/15,2.87,2.87,2.74,2.74,119000,332300,-0.06,8
107/10/16,2.55,2.79,2.46,2.79,186000,465210,+0.05,8
107/10/17,2.54,2.63,2.54,2.63,19000,49400,-0.16,3
107/10/18,2.47,2.59,2.47,2.58,40000,102060,-0.05,3
107/10/19,2.89,3.01,2.89,2.95,111000,326920,+0.37,10
107/10/22,3.20,3.20,2.81,2.81,104000,316470,-0.14,8
107/10/23,2.89,2.96,2.85,2.96,218000,632490,+0.15,19
107/10/24,2.93,3.15,2.93,3.00,308000,942530,+0.04,26
107/10/25,3.73,3.83,3.62,3.83,73000,272860,+0.83,15
107/10/26,3.72,4.18,3.72,4.16,70000,276720,+0.33,16
107/10/29,4.03,4.13,3.64,3.64,157000,591660,-0.52,6
107/10/30,3.65,3.76,3.56,3.58,83000,301050,-0.06,10
107/10/31,2.90,2.90,2.52,2.52,24000,64560,-1.06,3
107/11/01,2.44,2.44,2.40,2.40,6000,14480,-0.12,2
107/11/02,1.96,2.16,1.90,2.09,365000,743080,-0.31,39
107/11/05,1.97,2.02,1.79,1.79,1034000,1995210,-0.30,34
107/11/06,1.90,2.15,1.86,2.15,817000,1619330,+0.36,38
107/11/07,2.00,2.05,1.69,1.73,741000,1364850,-0.42,39
107/11/08,1.54,1.86,1.54,1.86,759000,1272780,+0.13,47
107/11/09,1.91,1.91,1.74,1.79,691000,1283450,-0.07,34
107/11/12,1.92,1.92,1.69,1.74,499000,908570,-0.05,44
107/11/13,1.93,1.93,1.72,1.75,654000,1203650,+0.01,46
107/11/14,1.73,1.75,1.63,1.71,909000,1550580,-0.04,41
107/11/15,1.67,1.74,1.60,1.60,1232000,2071350,-0.11,38
107/11/16,1.58,1.68,1.41,1.68,906000,1405760,+0.08,61
107/11/19,1.68,1.76,1.66,1.71,865000,1472790,+0.03,38
107/11/20,1.72,1.72,1.62,1.62,249000,418280,-0.09,16
107/11/21,1.50,1.52,1.38,1.39,1243000,1768740,-0.23,41
107/11/22,1.42,1.54,1.34,1.54,3103000,4530640,+0.15,188
107/11/23,1.47,1.57,1.39,1.56,2275000,3401370,+0.02,103
107/11/26,1.48,1.49,1.36,1.38,2399000,3430850,-0.18,101
107/11/27,1.38,1.39,1.03,1.03,1838000,2367050,-0.35,102
107/11/28,1.05,1.05,0.76,0.90,2363000,2130550,-0.13,116
107/11/29,0.79,0.82,0.74,0.79,1039000,812410,-0.11,29
107/11/30,0.73,0.73,0.68,0.72,274000,193310,-0.07,18
107/12/03,0.57,0.61,0.48,0.61,407000,216670,-0.11,13
107/12/04,0.64,0.72,0.64,0.70,378000,249850,+0.09,20
107/12/05,0.81,0.82,0.75,0.79,321000,253610,+0.09,27
107/12/06,0.83,1.11,0.83,1.09,1103000,1131190,+0.30,37
107/12/07,0.93,1.08,0.92,0.98,1299000,1283980,-0.11,41
107/12/10,1.10,1.27,1.03,1.09,1348000,1575640,+0.11,69
107/12/11,0.97,1.03,0.94,1.02,1279000,1238490,-0.07,47
107/12/12,0.93,0.93,0.84,0.84,424000,369970,-0.18,18
107/12/13,0.91,0.91,0.89,0.91,165000,149550,+0.07,7
107/12/14,0.93,1.07,0.92,1.00,842000,835570,+0.09,34
107/12/17,1.02,1.06,0.88,0.89,512000,501950,-0.11,29
107/12/18,0.90,0.94,0.83,0.90,919000,816560,+0.01,68
107/12/19,0.85,0.94,0.85,0.93,1366000,1239330,+0.03,60
107/12/20,1.01,1.31,0.94,1.22,2255000,2455870,+0.29,104
107/12/21,1.28,1.37,1.11,1.13,2100000,2605020,-0.09,106
107/12/22,1.21,1.22,1.11,1.14,861000,1009960,+0.01,35
107/12/24,1.13,1.29,1.13,1.19,1600000,2008800,+0.05,82
107/12/25,1.49,1.51,1.32,1.41,1524000,2162300,+0.22,77
107/12/26,1.28,1.57,1.28,1.57,646000,890460,+0.16,50
107/12/27,1.31,1.38,1.12,1.12,882000,1126390,-0.45,62
107/12/28,1.09,1.28,1.08,1.24,1160000,1386670,+0.12,76
108/01/02,1.14,1.34,1.14,1.34,953000,1142650,+0.10,35
108/01/03,1.41,1.86,1.29,1.84,3014000,4370000,+0.50,91
