107/10/30,1.58,1.62,1.58,1.62,17000,27380,+0.18,4
107/10/31,---,---,---,---,0,0,---,0
107/11/01,1.41,1.41,1.41,1.41,5000,7050,-0.16,1
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,1.32,1.34,1.32,1.34,11000,14540,-0.07,2
107/11/07,1.38,1.38,1.38,1.38,10000,13800,+0.04,1
107/11/08,---,---,---,---,0,0,---,0
107/11/09,---,---,---,---,0,0,---,0
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,---,---,---,---,0,0,---,0
107/11/15,1.26,1.26,1.26,1.26,20000,25200,-0.10,1
107/11/16,1.28,1.34,1.28,1.34,247000,327290,+0.08,16
107/11/19,1.30,1.32,1.29,1.30,138000,179400,-0.04,5
107/11/20,1.30,1.34,1.30,1.34,52000,68130,+0.04,4
107/11/21,1.29,1.29,1.28,1.28,137000,175860,-0.06,3
107/11/22,1.29,1.29,1.29,1.29,16000,20640,+0.01,2
107/11/23,1.31,1.32,1.29,1.29,125000,163380,0.00,13
107/11/26,1.23,1.27,1.22,1.26,51000,62620,-0.03,5
107/11/27,1.23,1.23,1.05,1.07,318000,369610,-0.19,23
107/11/28,1.05,1.05,1.02,1.04,312000,320410,-0.03,11
107/11/29,1.02,1.02,0.95,0.97,158000,156060,-0.07,5
107/11/30,1.00,1.05,1.00,1.05,125000,129800,+0.08,4
107/12/03,0.97,0.97,0.92,0.93,50000,47550,-0.12,5
107/12/04,0.93,0.94,0.93,0.94,130000,121200,+0.01,2
107/12/05,1.03,1.03,0.98,0.98,260000,259300,+0.04,5
107/12/06,0.94,1.01,0.93,1.01,370000,358750,+0.03,10
107/12/07,0.97,0.97,0.96,0.96,35000,33650,-0.05,2
107/12/10,0.97,1.01,0.97,1.01,310000,309400,+0.05,5
107/12/11,0.94,0.94,0.91,0.91,205000,189550,-0.10,4
107/12/12,0.90,0.92,0.88,0.92,275000,250100,+0.01,7
107/12/13,0.87,0.87,0.83,0.83,305000,259250,-0.09,5
107/12/14,0.86,0.86,0.85,0.86,116000,99260,+0.03,3
107/12/17,0.80,0.83,0.80,0.83,158000,128060,-0.03,3
107/12/18,0.82,0.83,0.80,0.82,296000,240780,-0.01,11
107/12/19,0.80,0.80,0.75,0.77,283000,215680,-0.05,11
107/12/20,0.79,0.79,0.79,0.79,119000,94010,+0.02,6
107/12/21,0.81,0.83,0.81,0.83,40000,32950,+0.04,5
107/12/22,0.83,0.83,0.83,0.83,10000,8300,0.00,2
107/12/24,0.81,0.83,0.81,0.82,175000,143800,-0.01,5
107/12/25,0.83,0.86,0.81,0.85,424000,353790,+0.03,13
107/12/26,0.80,0.89,0.79,0.88,265000,220650,+0.03,8
107/12/27,0.83,0.83,0.79,0.79,201000,163170,-0.09,5
107/12/28,0.74,0.80,0.74,0.80,213000,163790,+0.01,9
108/01/02,0.76,0.77,0.76,0.77,102000,78520,-0.03,3
108/01/03,0.72,0.72,0.72,0.72,201000,144720,-0.05,3
108/01/04,0.69,0.70,0.67,0.67,631000,434600,-0.05,19
108/01/07,0.63,0.68,0.63,0.68,721000,459480,+0.01,9
108/01/08,0.65,0.67,0.65,0.67,31000,20350,-0.01,3
108/01/09,0.67,0.67,0.67,0.67,120000,80400,0.00,2
108/01/10,0.71,0.71,0.71,0.71,3000,2130,+0.04,1
108/01/11,0.70,0.75,0.70,0.70,561000,395550,-0.01,3
108/01/14,0.74,0.82,0.74,0.80,898000,689440,+0.10,16
108/01/15,0.79,0.81,0.78,0.81,228000,179750,+0.01,12
108/01/16,0.80,1.00,0.80,0.92,347000,301280,+0.11,22
108/01/17,0.87,0.90,0.86,0.86,576000,504740,-0.06,49
108/01/18,0.86,0.98,0.86,0.93,545000,504490,+0.07,26
108/01/21,0.88,0.89,0.85,0.86,217000,189860,-0.07,20
108/01/22,0.82,0.84,0.79,0.79,254000,202480,-0.07,19
108/01/23,0.80,0.82,0.79,0.82,205000,164790,+0.03,13
108/01/24,0.82,0.92,0.82,0.91,206000,176080,+0.09,14
108/01/25,0.89,0.95,0.89,0.89,59000,54530,-0.02,7
108/01/28,0.89,0.92,0.89,0.92,86000,77440,+0.03,2
108/01/29,0.95,0.98,0.95,0.97,419000,403760,+0.05,19
108/01/30,0.95,0.96,0.85,0.88,91000,85780,-0.09,7
108/02/11,0.80,0.80,0.65,0.70,171000,130100,-0.18,11
108/02/12,0.70,0.73,0.70,0.71,285000,203570,+0.01,9
108/02/13,0.70,0.71,0.67,0.69,178000,121000,-0.02,5
108/02/14,0.66,0.66,0.62,0.63,18000,11330,-0.06,3
108/02/15,0.63,0.66,0.63,0.66,120000,78750,+0.03,5
108/02/18,0.63,0.63,0.63,0.63,100000,63000,-0.03,1
108/02/19,0.60,0.60,0.60,0.60,5000,3000,-0.03,1
108/02/20,0.57,0.57,0.50,0.50,59000,31970,-0.10,6
108/02/21,0.57,0.60,0.57,0.60,99000,58190,+0.10,6
108/02/22,0.63,0.63,0.58,0.63,290000,181740,+0.03,5
108/02/25,0.58,0.58,0.54,0.54,473000,266420,-0.09,10
108/02/26,0.55,0.57,0.55,0.57,148000,82360,+0.03,4
108/02/27,---,---,---,---,0,0,---,0
108/03/04,---,---,---,---,0,0,---,0
108/03/05,0.63,0.63,0.63,0.63,1000,630,+0.06,1
108/03/06,---,---,---,---,0,0,---,0
108/03/07,0.60,0.64,0.60,0.64,34000,21360,+0.04,4
108/03/08,0.60,0.60,0.60,0.60,36000,21600,-0.04,1
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,0.62,0.64,0.62,0.64,92000,57680,+0.04,46
108/03/14,0.65,0.65,0.65,0.65,75000,48750,+0.01,3
108/03/15,0.66,0.70,0.66,0.70,197000,131220,+0.05,48
108/03/18,0.65,0.69,0.65,0.69,109000,71060,-0.01,3
108/03/19,0.74,0.81,0.74,0.81,525000,403460,+0.12,13
108/03/20,0.78,0.89,0.76,0.89,759000,622600,+0.08,18
108/03/21,0.83,0.87,0.83,0.87,273000,231090,-0.02,7
108/03/22,0.72,0.73,0.67,0.69,207000,146300,-0.18,12
108/03/25,0.71,0.71,0.63,0.64,119000,75780,-0.05,5
108/03/26,0.60,0.61,0.56,0.56,164000,92410,-0.08,7
108/03/27,0.51,0.54,0.51,0.54,29000,14820,-0.02,4
108/03/28,0.54,0.57,0.52,0.57,508000,284130,+0.03,11
108/03/29,0.53,0.53,0.53,0.53,339000,179670,-0.04,1
108/04/01,0.49,0.49,0.49,0.49,44000,21560,-0.04,2
108/04/02,0.45,0.52,0.45,0.51,11000,5320,+0.02,3
108/04/03,0.46,0.46,0.46,0.46,4000,1840,-0.05,1
108/04/08,---,---,---,---,0,0,---,0
108/04/09,0.35,0.37,0.35,0.37,125000,45950,-0.01,3
108/04/10,0.37,0.37,0.37,0.37,100000,37000,0.00,1
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,0.25,0.25,0.25,0.25,10000,2500,-0.05,1
108/04/17,0.16,0.17,0.16,0.17,12000,1990,-0.08,2
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,0.01,0.01,0.01,0.01,10000,100,-0.04,1
108/04/25,---,---,---,---,0,0,---,0
