107/10/05,---,---,---,---,0,0,---,0
107/10/08,1.36,1.36,1.34,1.34,131000,175560,-0.05,3
107/10/09,1.41,1.54,1.40,1.54,380000,568060,+0.20,13
107/10/11,1.76,1.91,1.76,1.91,111000,196100,+0.37,6
107/10/12,1.80,1.83,1.65,1.67,131000,231470,-0.24,9
107/10/15,1.65,1.67,1.50,1.50,164000,265580,-0.17,13
107/10/16,1.48,1.50,1.45,1.50,235000,348440,0.00,16
107/10/17,1.43,1.48,1.43,1.46,375000,545150,-0.04,14
107/10/18,1.49,1.55,1.47,1.53,847000,1289110,+0.07,28
107/10/19,1.60,1.60,1.50,1.50,772000,1206480,-0.03,20
107/10/22,1.46,1.49,1.42,1.42,17000,24930,-0.08,4
107/10/23,1.33,1.36,1.33,1.36,252000,339760,-0.06,15
107/10/24,1.35,1.40,1.33,1.35,305000,416320,-0.01,31
107/10/25,1.35,1.35,1.14,1.16,1440000,1715850,-0.19,108
107/10/26,1.08,1.36,1.07,1.36,3102000,3487240,+0.20,241
107/10/29,1.31,1.43,1.12,1.30,2114000,2844390,-0.06,194
107/10/30,1.32,1.38,1.20,1.36,388000,509330,+0.06,63
107/10/31,1.21,1.31,1.15,1.26,368000,442190,-0.10,51
107/11/01,1.17,1.24,1.09,1.22,1206000,1397870,-0.04,78
107/11/02,1.12,1.22,1.11,1.17,376000,441910,-0.05,30
107/11/05,1.09,1.16,1.08,1.13,62000,69210,-0.04,9
107/11/06,1.09,1.20,1.09,1.19,227000,259920,+0.06,25
107/11/07,1.21,1.21,1.09,1.18,133000,148630,-0.01,20
107/11/08,1.08,1.14,1.05,1.10,275000,297360,-0.08,34
107/11/09,1.10,1.15,1.10,1.14,208000,233830,+0.04,23
107/11/12,1.16,1.20,1.09,1.20,31000,36360,+0.06,9
107/11/13,1.21,1.23,1.06,1.17,501000,548780,-0.03,29
107/11/14,1.06,1.10,1.00,1.02,162000,166250,-0.15,21
107/11/15,0.97,1.07,0.97,1.06,65000,64550,+0.04,12
107/11/16,1.07,1.13,1.00,1.10,79000,86490,+0.04,15
107/11/19,1.12,1.13,1.11,1.13,20000,22250,+0.03,4
107/11/20,1.11,1.12,1.01,1.12,12000,12680,-0.01,6
107/11/21,1.13,1.13,1.10,1.11,25000,27710,-0.01,7
107/11/22,1.09,1.13,0.98,1.13,131000,131330,+0.02,11
107/11/23,1.11,1.11,1.03,1.10,3000,3240,-0.03,3
107/11/26,1.01,1.07,1.00,1.07,13000,13140,-0.03,3
107/11/27,1.07,1.07,0.81,0.91,1233000,1088050,-0.16,35
107/11/28,1.05,1.05,0.76,0.85,142000,114380,-0.06,15
107/11/29,0.72,0.86,0.72,0.82,85000,67990,-0.03,20
107/11/30,0.83,0.83,0.76,0.78,52000,41980,-0.04,11
107/12/03,0.82,0.82,0.69,0.78,186000,129760,0.00,21
107/12/04,0.77,0.80,0.70,0.79,44000,33480,+0.01,9
107/12/05,0.85,0.85,0.73,0.80,44000,32660,+0.01,4
107/12/06,0.79,0.86,0.76,0.79,129000,103280,-0.01,22
107/12/07,0.81,0.81,0.81,0.81,1000,810,+0.02,1
107/12/10,1.18,1.18,0.81,0.86,52000,42940,+0.05,7
