108/06/06,---,---,---,---,0,0,---,0
108/06/10,3.19,3.41,3.19,3.39,93000,304130,+0.46,11
108/06/11,3.43,3.62,3.43,3.57,129000,461550,+0.18,16
108/06/12,3.85,3.90,3.63,3.63,205000,791060,+0.06,7
108/06/13,3.49,3.49,3.49,3.49,200000,698000,-0.14,2
108/06/14,3.51,3.51,3.51,3.51,3000,10530,+0.02,1
108/06/17,3.54,3.59,3.52,3.58,368000,1311700,+0.07,8
108/06/18,3.57,3.57,3.53,3.53,168000,599680,-0.05,2
108/06/19,3.57,3.58,3.47,3.58,868000,3077220,+0.05,17
108/06/20,3.66,3.86,3.64,3.69,856000,3155800,+0.11,35
108/06/21,3.78,3.78,3.52,3.52,121000,446650,-0.17,28
108/06/24,3.62,3.73,3.59,3.72,140000,512470,+0.20,13
108/06/25,3.68,3.68,3.07,3.13,275000,946120,-0.59,27
108/06/26,3.06,3.34,3.04,3.34,119000,369100,+0.21,12
108/06/27,3.33,3.63,3.32,3.63,204000,705020,+0.29,18
108/06/28,3.58,3.61,3.47,3.57,188000,670000,-0.06,21
108/07/01,3.96,4.13,3.95,4.11,84000,337060,+0.54,11
108/07/02,3.97,4.37,3.92,4.19,69000,282830,+0.08,26
108/07/03,4.12,4.26,4.04,4.04,97000,399290,-0.15,13
108/07/04,4.19,4.42,4.19,4.34,231000,1000550,+0.30,23
108/07/05,4.51,4.51,4.30,4.45,253000,1130650,+0.11,21
108/07/08,4.49,4.64,4.44,4.55,110000,502780,+0.10,11
108/07/09,4.61,4.61,4.07,4.07,422000,1796660,-0.48,21
108/07/10,4.11,4.33,4.09,4.33,235000,988840,+0.26,18
108/07/11,4.57,4.79,4.49,4.70,266000,1226290,+0.37,37
108/07/12,5.00,5.00,4.48,4.58,559000,2655370,-0.12,33
108/07/15,4.66,4.95,4.62,4.95,696000,3336010,+0.37,47
108/07/16,4.96,5.15,4.96,5.10,298000,1518700,+0.15,28
108/07/17,5.40,5.50,5.20,5.20,361000,1925950,+0.10,26
108/07/18,5.30,5.30,4.67,4.67,63000,322910,-0.53,5
108/07/19,4.98,5.10,4.88,5.10,87000,428140,+0.43,6
108/07/22,5.10,5.20,5.05,5.05,95000,490400,-0.05,6
108/07/23,5.30,5.30,5.30,5.30,1000,5300,+0.25,1
108/07/24,5.40,5.65,5.30,5.65,55000,292300,+0.35,5
108/07/25,5.85,5.95,5.80,5.90,58000,341850,+0.25,6
108/07/26,5.45,5.50,5.40,5.40,71000,386450,-0.50,4
108/07/29,5.15,5.15,5.15,5.15,2000,10300,-0.25,1
108/07/30,4.45,4.60,4.45,4.60,42000,190060,-0.55,3
108/07/31,4.93,4.93,4.93,4.93,16000,78880,+0.33,1
108/08/01,5.05,5.05,5.05,5.05,16000,80800,+0.12,1
108/08/02,---,---,---,---,0,0,---,0
108/08/05,4.13,4.13,4.13,4.13,22000,90860,-0.10,2
108/08/06,3.47,3.92,3.47,3.92,101000,363360,-0.21,7
108/08/07,3.67,3.71,3.08,3.08,180000,608320,-0.84,12
108/08/08,2.86,2.89,2.62,2.62,169000,475000,-0.46,24
108/08/12,2.39,2.69,2.32,2.52,113000,278570,-0.10,18
108/08/13,2.58,2.58,2.43,2.43,123000,313060,-0.09,11
108/08/14,2.56,2.60,2.22,2.22,13000,31880,-0.21,6
108/08/15,1.92,1.92,1.85,1.85,61000,115220,-0.37,5
108/08/16,2.10,2.12,2.01,2.12,153000,317120,+0.27,8
108/08/19,2.47,2.82,2.47,2.64,203000,516250,+0.52,12
108/08/20,2.96,2.96,2.80,2.80,214000,614040,+0.16,11
108/08/21,2.70,2.70,2.70,2.70,35000,94500,-0.10,1
108/08/22,2.65,2.65,2.59,2.59,87000,226830,-0.11,7
108/08/23,2.61,2.68,2.44,2.44,159000,409780,-0.15,11
108/08/26,2.11,2.12,1.94,1.94,148000,298550,-0.50,12
108/08/27,2.01,2.07,2.01,2.07,44000,90180,+0.13,5
108/08/28,2.15,2.30,2.15,2.30,87000,193180,+0.23,7
108/08/29,2.15,2.15,2.15,2.15,10000,21500,-0.15,1
108/08/30,2.32,2.57,2.32,2.57,122000,286030,+0.42,8
108/09/02,2.44,2.49,2.36,2.47,221000,543000,-0.10,10
108/09/03,2.56,2.61,2.37,2.37,160000,411410,-0.10,9
108/09/04,2.42,2.49,2.36,2.49,209000,504610,+0.12,12
108/09/05,2.61,2.75,2.57,2.75,555000,1452940,+0.26,24
108/09/06,2.95,2.95,2.74,2.75,378000,1076460,0.00,18
108/09/09,2.79,2.95,2.79,2.95,383000,1100700,+0.20,8
108/09/10,2.78,2.85,2.66,2.68,405000,1122220,-0.27,11
108/09/11,2.73,2.73,2.73,2.73,20000,54600,+0.05,1
108/09/12,2.80,2.80,2.74,2.74,41000,114500,+0.01,2
108/09/16,2.63,2.63,2.49,2.56,305000,783270,-0.18,7
108/09/17,2.66,2.82,2.65,2.69,692000,1856270,+0.13,20
108/09/18,2.79,2.79,2.63,2.63,503000,1371110,-0.06,17
108/09/19,2.88,2.98,2.85,2.97,296000,877540,+0.34,9
108/09/20,3.08,3.15,3.02,3.08,328000,1019080,+0.11,14
108/09/23,2.98,3.19,2.95,3.19,272000,840830,+0.11,7
108/09/24,3.23,3.33,2.96,2.96,379000,1234620,-0.23,14
108/09/25,2.82,3.08,2.82,3.08,105000,299960,+0.12,7
108/09/26,3.30,3.35,2.91,2.91,256000,838710,-0.17,9
108/09/27,2.88,2.97,2.57,2.97,270000,777980,+0.06,13
108/10/01,2.72,3.07,2.72,3.06,189000,556310,+0.09,16
108/10/02,2.99,3.19,2.83,3.18,466000,1419050,+0.12,20
108/10/03,2.88,3.55,2.88,3.55,496000,1528740,+0.37,33
108/10/04,3.58,3.58,3.45,3.53,304000,1066500,-0.02,12
108/10/07,3.54,3.63,3.47,3.47,130000,462480,-0.06,11
108/10/08,3.46,3.46,3.08,3.08,130000,428680,-0.39,12
108/10/09,2.95,3.38,2.90,3.30,76000,243760,+0.22,17
108/10/14,4.16,5.10,4.10,5.10,349000,1564470,+1.80,32
108/10/15,5.30,6.00,5.15,5.35,408000,2204250,+0.25,35
108/10/16,5.90,5.90,4.98,4.98,140000,801500,-0.37,12
108/10/17,5.15,5.25,5.15,5.20,70000,363000,+0.22,7
108/10/18,5.60,5.95,5.60,5.65,113000,645250,+0.45,14
108/10/21,5.80,6.10,5.70,6.10,57000,328700,+0.45,7
108/10/22,6.40,6.40,6.05,6.05,64000,391600,-0.05,8
108/10/23,5.85,5.85,5.20,5.25,96000,534350,-0.80,12
108/10/24,5.35,5.55,5.30,5.55,96000,517800,+0.30,13
108/10/25,5.60,5.65,5.60,5.65,60000,336500,+0.10,6
108/10/28,5.70,5.70,5.70,5.70,10000,57000,+0.05,1
108/10/29,6.25,6.25,6.25,6.25,10000,62500,+0.55,1
