108/03/21,1.49,1.49,1.49,1.49,2000,2980,-0.07,1
108/03/22,1.41,1.41,1.41,1.41,2000,2820,-0.08,1
108/03/25,1.32,1.32,1.32,1.32,18000,23760,-0.09,1
108/03/26,1.34,1.34,1.33,1.33,18000,23980,+0.01,3
108/03/27,---,---,---,---,0,0,---,0
108/03/28,1.40,1.42,1.40,1.40,63000,88500,+0.06,7
108/03/29,1.39,1.40,1.36,1.40,88000,121680,0.00,15
108/04/01,1.42,1.42,1.37,1.37,30000,41870,-0.03,5
108/04/02,1.41,1.46,1.41,1.46,55000,78340,+0.09,7
108/04/03,1.44,1.44,1.39,1.39,50000,70970,-0.07,5
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,1.47,1.47,1.45,1.45,23000,33630,+0.06,4
108/04/11,1.39,1.39,1.39,1.39,46000,63940,-0.06,2
108/04/12,1.32,1.33,1.32,1.32,23000,30450,-0.07,3
108/04/15,1.27,1.34,1.27,1.34,84000,109360,+0.02,11
108/04/16,1.38,1.38,1.36,1.36,82000,112260,+0.02,7
108/04/17,1.34,1.45,1.34,1.45,194000,269100,+0.09,20
108/04/18,1.44,1.46,1.44,1.45,192000,279300,0.00,7
108/04/19,1.34,1.34,1.32,1.32,20000,26600,-0.13,2
108/04/22,1.35,1.40,1.35,1.39,100000,137220,+0.07,7
108/04/23,1.36,1.37,1.36,1.36,98000,133400,-0.03,3
108/04/24,1.33,1.41,1.33,1.38,85000,116330,+0.02,7
108/04/25,1.30,1.30,1.28,1.28,67000,85940,-0.10,3
108/04/26,1.27,1.27,1.27,1.27,25000,31750,-0.01,2
108/04/29,1.25,1.25,1.25,1.25,25000,31250,-0.02,3
108/04/30,1.01,1.01,1.01,1.01,5000,5050,-0.24,1
108/05/02,1.02,1.02,1.02,1.02,10000,10200,+0.01,1
108/05/03,1.05,1.05,1.05,1.05,10000,10500,+0.03,1
108/05/06,---,---,---,---,0,0,---,0
108/05/07,0.98,0.99,0.98,0.99,82000,80630,+0.03,2
108/05/08,0.94,0.96,0.94,0.96,137000,130420,-0.03,3
108/05/09,0.94,0.94,0.94,0.94,55000,51700,-0.02,1
108/05/10,0.86,0.86,0.86,0.86,55000,47300,-0.08,2
108/05/13,0.67,0.67,0.67,0.67,55000,36850,-0.19,1
108/05/14,0.57,0.61,0.57,0.61,348000,205300,-0.06,4
108/05/15,0.64,0.64,0.61,0.61,448000,276280,0.00,3
108/05/16,0.54,0.54,0.54,0.54,100000,54000,-0.07,1
108/05/17,---,---,---,---,0,0,---,0
108/05/20,0.43,0.43,0.43,0.43,44000,18920,0.00,2
108/05/21,0.43,0.44,0.43,0.44,139000,60720,+0.01,5
108/05/22,0.47,0.47,0.47,0.47,95000,44650,+0.03,1
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,0.41,0.41,0.41,0.41,23000,9430,+0.01,1
108/05/29,0.42,0.43,0.42,0.43,23000,9750,+0.02,2
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,0.44,0.44,0.44,0.44,108000,47520,+0.07,1
108/06/11,0.49,0.49,0.49,0.49,108000,52920,+0.05,1
108/06/12,0.43,0.44,0.43,0.44,84000,36480,-0.05,2
108/06/13,0.46,0.46,0.46,0.46,105000,48300,+0.02,4
108/06/14,0.44,0.44,0.43,0.43,21000,9160,-0.03,2
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,---,---,---,---,0,0,---,0
108/06/20,---,---,---,---,0,0,---,0
108/06/21,---,---,---,---,0,0,---,0
108/06/24,---,---,---,---,0,0,---,0
108/06/25,---,---,---,---,0,0,---,0
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,0.54,0.57,0.54,0.57,181000,99190,+0.09,4
108/07/02,0.53,0.58,0.51,0.58,349000,197260,+0.01,10
108/07/03,0.55,0.55,0.55,0.55,168000,92400,-0.03,1
108/07/04,---,---,---,---,0,0,---,0
108/07/05,---,---,---,---,0,0,---,0
108/07/08,---,---,---,---,0,0,---,0
108/07/09,---,---,---,---,0,0,---,0
108/07/10,---,---,---,---,0,0,---,0
108/07/11,---,---,---,---,0,0,---,0
108/07/12,---,---,---,---,0,0,---,0
108/07/15,---,---,---,---,0,0,---,0
108/07/16,---,---,---,---,0,0,---,0
108/07/17,0.41,0.41,0.41,0.41,50000,20500,-0.02,1
108/07/18,0.36,0.36,0.36,0.36,50000,18000,-0.05,1
108/07/19,---,---,---,---,0,0,---,0
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,---,---,---,---,0,0,---,0
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,0.45,0.45,0.45,0.45,50000,22500,+0.08,1
108/08/23,0.38,0.38,0.38,0.38,50000,19000,-0.07,1
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,0.33,0.33,0.32,0.32,16000,5130,+0.01,2
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,0.25,0.25,0.25,0.25,1000,250,-0.05,1
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
