108/03/15,1.78,1.78,1.78,1.78,1000,1780,+0.48,1
108/03/18,1.91,1.91,1.91,1.91,1000,1910,+0.13,1
108/03/19,---,---,---,---,0,0,---,0
108/03/20,1.98,1.98,1.98,1.98,5000,9900,-0.05,1
108/03/21,---,---,---,---,0,0,---,0
108/03/22,2.07,2.07,2.07,2.07,5000,10350,+0.14,1
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,2.14,2.14,2.14,2.14,50000,107000,+0.13,1
108/03/29,2.24,2.26,2.23,2.25,50000,112200,+0.11,5
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,2.30,2.30,2.30,2.30,50000,115000,+0.29,1
108/04/09,2.39,2.39,2.39,2.39,50000,119500,+0.09,1
108/04/10,2.25,2.25,2.25,2.25,19000,42750,-0.14,1
108/04/11,2.29,2.29,2.29,2.29,19000,43510,+0.04,1
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
