108/04/09,---,---,---,---,0,0,---,0
108/04/10,1.26,1.26,1.21,1.21,31000,38530,-0.07,6
108/04/11,1.17,1.24,1.12,1.12,76000,89260,-0.09,10
108/04/12,1.13,1.13,1.02,1.03,257000,271430,-0.09,9
108/04/15,1.05,1.09,1.04,1.09,269000,289710,+0.06,8
108/04/16,1.17,1.18,1.13,1.15,70000,79970,+0.06,26
108/04/17,1.18,1.23,1.17,1.23,154000,184470,+0.08,14
108/04/18,1.26,1.41,1.20,1.20,440000,593060,-0.03,33
108/04/19,1.33,1.33,1.26,1.33,855000,1118060,+0.13,34
108/04/22,1.45,1.45,1.23,1.23,742000,1023600,-0.10,31
108/04/23,1.21,1.32,1.19,1.23,103000,127680,0.00,12
108/04/24,1.29,1.35,1.23,1.25,317000,402410,+0.02,17
108/04/25,1.15,1.29,1.15,1.26,233000,287800,+0.01,23
108/04/26,1.24,1.24,1.21,1.21,73000,90060,-0.05,10
108/04/29,1.19,1.19,1.02,1.02,159000,170220,-0.19,23
108/04/30,1.01,1.05,1.01,1.05,36000,36450,+0.03,4
108/05/02,1.04,1.11,1.04,1.11,231000,246050,+0.06,11
108/05/03,1.17,1.22,1.14,1.20,215000,256890,+0.09,18
108/05/06,1.08,1.11,1.06,1.06,100000,108240,-0.14,13
108/05/07,1.11,1.19,1.10,1.16,1025000,1162240,+0.10,30
108/05/08,1.20,1.24,1.11,1.12,1110000,1318140,-0.04,56
108/05/09,1.11,1.11,1.03,1.09,851000,915520,-0.03,37
108/05/10,1.14,1.16,1.09,1.10,474000,535120,+0.01,27
108/05/13,1.06,1.07,0.95,0.96,548000,552850,-0.14,31
108/05/14,0.86,0.97,0.86,0.96,226000,206230,0.00,17
108/05/15,0.99,1.00,0.95,1.00,116000,114750,+0.04,11
108/05/16,0.97,0.97,0.81,0.81,440000,393860,-0.19,29
108/05/17,0.88,0.90,0.76,0.76,361000,292580,-0.05,23
108/05/20,0.81,0.81,0.69,0.69,457000,333520,-0.07,30
108/05/21,0.66,0.79,0.64,0.77,600000,427190,+0.08,25
108/05/22,0.80,0.82,0.74,0.74,478000,374360,-0.03,17
108/05/23,0.72,0.72,0.66,0.68,483000,333120,-0.06,17
108/05/24,0.71,0.73,0.66,0.66,312000,213820,-0.02,11
108/05/27,0.68,0.68,0.62,0.64,145000,92640,-0.02,9
108/05/28,0.64,0.64,0.63,0.63,60000,38200,-0.01,3
108/05/29,0.57,0.61,0.57,0.61,564000,334600,-0.02,13
108/05/30,0.61,0.62,0.59,0.60,463000,279930,-0.01,15
108/05/31,0.60,0.69,0.60,0.67,294000,194500,+0.07,10
108/06/03,0.65,0.67,0.62,0.62,395000,259170,-0.05,13
108/06/04,0.66,0.66,0.61,0.61,101000,63290,-0.01,8
108/06/05,0.67,0.67,0.60,0.60,135000,87100,-0.01,8
108/06/06,0.58,0.58,0.55,0.55,198000,112480,-0.05,12
108/06/10,0.59,0.65,0.59,0.65,276000,170410,+0.10,11
108/06/11,0.67,0.68,0.65,0.67,537000,357840,+0.02,17
108/06/12,0.71,0.75,0.68,0.70,942000,679550,+0.03,28
108/06/13,0.68,0.68,0.65,0.66,964000,639160,-0.04,19
108/06/14,0.67,0.67,0.65,0.65,164000,109050,-0.01,9
108/06/17,0.63,0.70,0.63,0.67,180000,120350,+0.02,10
108/06/18,0.63,0.63,0.63,0.63,31000,19530,-0.04,1
108/06/19,0.66,0.67,0.64,0.66,331000,216560,+0.03,9
108/06/20,0.70,0.72,0.68,0.68,480000,339860,+0.02,19
108/06/21,0.68,0.70,0.67,0.67,245000,166400,-0.01,7
108/06/24,0.68,0.70,0.68,0.68,100000,68300,+0.01,4
108/06/25,0.66,0.66,0.57,0.58,901000,561720,-0.10,39
108/06/26,0.58,0.62,0.56,0.62,461000,271120,+0.04,16
108/06/27,0.62,0.68,0.62,0.67,626000,409470,+0.05,14
108/06/28,0.65,0.67,0.65,0.66,88000,58100,-0.01,4
108/07/01,0.76,0.78,0.74,0.78,312000,237630,+0.12,14
108/07/02,0.78,0.82,0.78,0.78,291000,232980,0.00,14
108/07/03,0.78,0.81,0.75,0.76,316000,242240,-0.02,14
108/07/04,0.79,0.82,0.79,0.82,453000,368010,+0.06,16
108/07/05,0.83,0.85,0.82,0.83,85000,71050,+0.01,6
108/07/08,0.85,0.86,0.85,0.86,61000,52400,+0.03,4
108/07/09,0.82,0.82,0.77,0.77,335000,262900,-0.09,16
