107/10/15,1.00,1.00,0.96,0.96,39000,38360,-0.34,5
107/10/16,0.91,0.95,0.91,0.94,171000,158880,-0.02,12
107/10/17,0.92,0.93,0.86,0.91,254000,228420,-0.03,21
107/10/18,0.92,0.99,0.91,0.96,430000,411680,+0.05,27
107/10/19,1.00,1.05,0.93,0.93,618000,619210,-0.03,22
107/10/22,0.95,0.95,0.82,0.83,234000,207190,-0.10,13
107/10/23,0.86,0.86,0.79,0.81,325000,263200,-0.02,16
107/10/24,0.81,0.85,0.78,0.80,643000,525730,-0.01,59
107/10/25,0.82,0.82,0.62,0.64,3528000,2387360,-0.16,184
107/10/26,0.62,0.77,0.56,0.75,2339000,1570430,+0.11,160
107/10/29,0.74,0.88,0.69,0.75,2290000,1772560,0.00,177
107/10/30,0.74,0.91,0.66,0.83,736000,540990,+0.08,78
107/10/31,0.70,0.79,0.64,0.78,499000,334330,-0.05,42
107/11/01,0.75,0.78,0.63,0.69,479000,322280,-0.09,52
107/11/02,0.63,0.67,0.60,0.67,477000,299290,-0.02,32
107/11/05,0.60,0.67,0.60,0.67,89000,54370,0.00,17
107/11/06,0.67,0.68,0.60,0.68,146000,88580,+0.01,13
107/11/07,0.61,0.68,0.60,0.60,143000,86750,-0.08,12
107/11/08,0.52,0.55,0.51,0.51,391000,204860,-0.09,28
107/11/09,0.62,0.66,0.51,0.66,36000,22610,+0.15,6
107/11/12,0.69,0.69,0.65,0.65,38000,24900,-0.01,8
107/11/13,0.65,0.65,0.55,0.55,165000,94650,-0.10,13
107/11/14,0.50,0.64,0.48,0.64,51000,25240,+0.09,7
107/11/15,0.60,0.60,0.50,0.50,55000,32500,-0.14,7
107/11/16,0.60,0.63,0.60,0.63,129000,79440,+0.13,10
107/11/19,0.63,0.63,0.56,0.56,205000,115150,-0.07,3
107/11/20,---,---,---,---,0,0,---,0
107/11/21,---,---,---,---,0,0,---,0
107/11/22,0.56,0.56,0.56,0.56,10000,5600,0.00,1
107/11/23,---,---,---,---,0,0,---,0
107/11/26,0.48,0.51,0.48,0.51,25000,12300,-0.05,3
107/11/27,0.49,0.49,0.36,0.37,326000,130030,-0.14,32
107/11/28,0.40,0.40,0.32,0.33,1911000,640490,-0.04,48
107/11/29,0.31,0.32,0.29,0.32,584000,179000,-0.01,52
107/11/30,0.31,0.32,0.31,0.31,151000,47220,-0.01,13
107/12/03,0.28,0.28,0.27,0.28,349000,95670,-0.03,23
107/12/04,0.28,0.30,0.28,0.30,101000,28780,+0.02,8
107/12/05,0.33,0.33,0.29,0.29,207000,63250,-0.01,22
107/12/06,0.29,0.34,0.28,0.34,446000,134500,+0.05,29
107/12/07,0.31,0.31,0.28,0.29,400000,118770,-0.05,44
107/12/10,0.29,0.32,0.29,0.31,374000,110530,+0.02,19
107/12/11,0.28,0.29,0.26,0.27,466000,128020,-0.04,36
107/12/12,0.28,0.29,0.28,0.29,30000,8500,+0.02,4
107/12/13,0.29,0.29,0.21,0.22,351000,77820,-0.07,14
107/12/14,0.23,0.23,0.22,0.22,90000,20000,0.00,3
107/12/17,---,---,---,---,0,0,---,0
107/12/18,0.20,0.22,0.20,0.22,533000,109150,0.00,7
107/12/19,0.20,0.20,0.20,0.20,50000,10000,-0.02,6
107/12/20,0.20,0.21,0.20,0.20,30000,6100,0.00,3
107/12/21,0.20,0.22,0.20,0.21,77000,16240,+0.01,10
107/12/22,0.22,0.22,0.21,0.21,22000,4720,0.00,3
107/12/24,0.22,0.22,0.21,0.21,40000,8500,0.00,4
107/12/25,0.21,0.24,0.21,0.22,235000,52250,+0.01,26
107/12/26,0.21,0.24,0.21,0.24,124000,29160,+0.02,12
107/12/27,0.22,0.22,0.20,0.20,150000,31120,-0.04,12
107/12/28,0.17,0.20,0.17,0.19,50000,9200,-0.01,5
108/01/02,---,---,---,---,0,0,---,0
108/01/03,0.16,0.18,0.16,0.17,80000,13100,-0.02,4
108/01/04,0.17,0.17,0.15,0.15,84000,13440,-0.02,8
108/01/07,0.14,0.19,0.14,0.15,25000,3590,0.00,3
