107/09/28,2.49,2.49,2.49,2.49,1000,2490,+0.05,1
107/10/01,2.47,2.47,2.34,2.37,22000,53080,-0.12,3
107/10/02,2.31,2.40,2.31,2.39,15000,35660,+0.02,7
107/10/03,2.38,2.59,2.38,2.59,8000,19250,+0.20,2
107/10/04,2.69,2.69,2.69,2.69,20000,53800,+0.10,1
107/10/05,3.03,3.24,3.03,3.24,12000,36770,+0.55,3
107/10/08,3.28,3.28,3.26,3.26,12000,39160,+0.02,2
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,---,---,---,---,0,0,---,0
107/11/07,---,---,---,---,0,0,---,0
107/11/08,---,---,---,---,0,0,---,0
107/11/09,---,---,---,---,0,0,---,0
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,---,---,---,---,0,0,---,0
107/11/15,---,---,---,---,0,0,---,0
107/11/16,---,---,---,---,0,0,---,0
107/11/19,---,---,---,---,0,0,---,0
107/11/20,---,---,---,---,0,0,---,0
107/11/21,2.65,2.65,2.61,2.61,2000,5260,-0.24,2
107/11/22,2.63,2.68,2.63,2.68,53000,141650,+0.07,3
107/11/23,2.72,2.72,2.71,2.71,51000,138510,+0.03,2
107/11/26,---,---,---,---,0,0,---,0
107/11/27,---,---,---,---,0,0,---,0
107/11/28,2.16,2.19,1.98,2.07,121000,257970,-0.15,7
107/11/29,1.92,1.93,1.89,1.92,389000,738350,-0.15,9
107/11/30,1.90,1.91,1.81,1.86,435000,822460,-0.06,7
107/12/03,1.63,1.67,1.52,1.67,242000,399950,-0.19,7
107/12/04,1.73,1.83,1.73,1.75,237000,421690,+0.08,5
107/12/05,1.93,1.93,1.93,1.93,50000,96500,+0.18,1
107/12/06,2.34,2.53,2.34,2.53,18000,44030,+0.60,3
107/12/07,---,---,---,---,0,0,---,0
107/12/10,2.43,2.43,2.43,2.43,10000,24300,+0.07,1
107/12/11,---,---,---,---,0,0,---,0
