107/12/28,1.69,1.69,1.58,1.58,48000,76720,-0.07,3
108/01/02,1.63,1.64,1.56,1.56,28000,45040,-0.02,3
108/01/03,1.42,1.42,1.42,1.42,119000,168980,-0.14,2
108/01/04,1.10,1.26,1.10,1.26,263000,312990,-0.16,8
108/01/07,1.39,1.42,1.37,1.42,58000,80900,+0.16,7
108/01/08,1.44,1.47,1.41,1.44,24000,34460,+0.02,5
108/01/09,1.49,1.61,1.49,1.55,123000,185850,+0.11,3
108/01/10,1.61,1.70,1.61,1.70,16000,26660,+0.15,2
108/01/11,1.74,1.76,1.73,1.76,16000,27910,+0.06,3
108/01/14,1.54,1.54,1.48,1.48,9000,13440,-0.28,4
108/01/15,1.36,1.41,1.35,1.41,21000,28970,-0.07,5
108/01/16,1.42,1.43,1.42,1.43,111000,158650,+0.02,7
108/01/17,1.45,1.45,1.45,1.45,100000,145000,+0.02,8
108/01/18,1.31,1.32,1.28,1.32,44000,57080,-0.13,3
108/01/21,1.31,1.38,1.31,1.35,132000,175300,+0.03,9
108/01/22,1.34,1.38,1.34,1.38,111000,149580,+0.03,3
108/01/23,1.30,1.30,1.28,1.28,39000,50030,-0.10,4
108/01/24,1.31,1.35,1.31,1.35,53000,70450,+0.07,5
108/01/25,1.42,1.57,1.42,1.53,231000,351950,+0.18,6
108/01/28,1.64,1.67,1.64,1.67,230000,382800,+0.14,13
108/01/29,1.46,1.46,1.46,1.46,2000,2920,-0.21,1
108/01/30,---,---,---,---,0,0,---,0
108/02/11,---,---,---,---,0,0,---,0
108/02/12,1.76,1.91,1.76,1.91,252000,459080,+0.33,14
108/02/13,1.96,2.24,1.94,2.24,352000,705210,+0.33,19
108/02/14,2.29,2.43,2.25,2.43,137000,311970,+0.19,6
108/02/15,2.30,2.30,2.30,2.30,27000,62100,-0.13,1
108/02/18,---,---,---,---,0,0,---,0
108/02/19,---,---,---,---,0,0,---,0
108/02/20,---,---,---,---,0,0,---,0
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,2.29,2.29,2.29,2.29,50000,114500,+0.22,1
108/02/27,2.11,2.13,2.08,2.13,50000,105100,-0.16,5
108/03/04,---,---,---,---,0,0,---,0
108/03/05,1.92,1.92,1.89,1.89,34000,65250,-0.07,2
108/03/06,1.88,1.99,1.88,1.95,183000,356040,+0.06,4
108/03/07,1.88,1.88,1.70,1.70,160000,294500,-0.25,12
108/03/08,1.71,1.71,1.66,1.66,20000,33700,-0.04,3
108/03/11,---,---,---,---,0,0,---,0
108/03/12,1.72,1.72,1.70,1.70,10000,17100,+0.01,2
108/03/13,1.62,1.62,1.62,1.62,1000,1620,-0.08,1
108/03/14,---,---,---,---,0,0,---,0
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,1.66,1.66,1.66,1.66,12000,19920,+0.07,1
108/03/20,1.75,1.76,1.75,1.76,22000,38600,+0.10,2
108/03/21,1.62,1.62,1.62,1.62,10000,16200,-0.14,1
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,1.43,1.43,1.43,1.43,3000,4290,-0.04,1
108/03/28,1.46,1.46,1.46,1.46,3000,4380,+0.03,1
108/03/29,1.47,1.47,1.47,1.47,20000,29400,+0.01,2
