108/01/08,1.74,1.74,1.74,1.74,10000,17400,0.00,1
108/01/09,1.78,1.78,1.78,1.78,10000,17800,+0.04,1
108/01/10,---,---,---,---,0,0,---,0
108/01/11,1.34,1.39,1.34,1.39,83000,114530,+0.10,4
108/01/14,1.34,1.34,1.32,1.32,58000,77700,-0.07,13
108/01/15,1.26,1.38,1.26,1.31,1711000,2278770,-0.01,16
108/01/16,1.28,1.31,1.20,1.31,1999000,2469370,0.00,30
108/01/17,1.35,1.41,1.33,1.35,385000,524050,+0.04,11
108/01/18,1.29,1.29,1.23,1.24,231000,289090,-0.11,7
108/01/21,1.22,1.22,1.17,1.19,325000,388650,-0.05,4
108/01/22,1.28,1.39,1.28,1.29,937000,1242150,+0.10,17
108/01/23,1.14,1.15,1.07,1.08,884000,985460,-0.21,26
108/01/24,1.14,1.15,1.07,1.09,89000,101030,+0.01,5
108/01/25,1.13,1.17,1.13,1.17,306000,353190,+0.08,5
108/01/28,1.12,1.18,1.10,1.18,556000,635100,+0.01,44
108/01/29,1.13,1.28,1.13,1.24,409000,498310,+0.06,31
108/01/30,1.25,1.27,1.25,1.27,146000,183180,+0.03,4
108/02/11,1.31,1.32,1.29,1.32,51000,67130,+0.05,3
108/02/12,1.34,1.34,1.32,1.34,46000,61620,+0.02,3
108/02/13,1.45,1.48,1.30,1.30,330000,478110,-0.04,14
108/02/14,1.30,1.36,1.30,1.30,366000,484410,0.00,15
108/02/15,1.33,1.49,1.33,1.36,358000,503920,+0.06,29
108/02/18,1.38,1.38,1.33,1.33,310000,420170,-0.03,15
108/02/19,1.29,1.29,1.29,1.29,120000,154800,-0.04,1
108/02/20,1.24,1.24,1.19,1.20,995000,1206030,-0.09,25
108/02/21,1.29,1.38,1.28,1.28,828000,1094620,+0.08,16
108/02/22,1.17,1.18,1.15,1.17,376000,438830,-0.11,5
108/02/25,1.14,1.14,1.14,1.14,100000,114000,-0.03,1
108/02/26,1.15,1.26,1.15,1.26,628000,763150,+0.12,13
108/02/27,1.19,1.23,1.16,1.18,738000,867670,-0.08,27
108/03/04,1.20,1.26,1.19,1.26,358000,436680,+0.08,14
108/03/05,1.23,1.24,1.21,1.23,243000,298920,-0.03,20
108/03/06,---,---,---,---,0,0,---,0
108/03/07,1.18,1.18,1.13,1.13,56000,65830,-0.03,2
108/03/08,1.00,1.00,1.00,1.00,51000,51000,-0.13,1
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,0.87,0.91,0.87,0.91,643000,578310,+0.04,12
108/03/15,0.93,1.00,0.93,0.99,1048000,1027730,+0.08,18
108/03/18,1.05,1.15,1.02,1.15,489000,510370,+0.16,24
108/03/19,1.18,1.18,1.10,1.10,74000,83960,-0.05,11
108/03/20,1.11,1.11,1.03,1.03,48000,51420,-0.07,6
108/03/21,1.04,1.04,1.04,1.04,30000,31200,+0.01,3
108/03/22,1.01,1.12,1.01,1.12,441000,483390,+0.08,11
108/03/25,1.00,1.00,0.97,1.00,370000,366880,-0.12,11
108/03/26,---,---,---,---,0,0,---,0
108/03/27,1.03,1.07,1.03,1.07,40000,42300,+0.09,4
108/03/28,1.03,1.25,1.03,1.18,531000,616710,+0.11,31
108/03/29,1.27,1.38,1.10,1.10,890000,1146610,-0.08,33
108/04/01,1.18,1.21,1.11,1.15,403000,469320,+0.05,33
108/04/02,1.15,1.15,1.15,1.15,10000,11500,0.00,1
108/04/03,1.21,1.25,1.19,1.21,125000,151600,+0.06,12
108/04/08,1.30,1.51,1.30,1.43,763000,1089730,+0.22,32
108/04/09,1.80,1.80,1.38,1.51,649000,957570,+0.08,50
108/04/10,1.40,1.58,1.40,1.56,272000,412870,+0.05,7
108/04/11,1.56,1.65,1.29,1.46,368000,567880,-0.10,15
108/04/12,1.49,1.49,1.27,1.27,147000,210650,-0.19,11
108/04/15,1.31,1.57,1.31,1.56,1446000,2197270,+0.29,29
108/04/16,1.70,2.06,1.57,2.06,2820000,4969000,+0.50,102
108/04/17,2.03,2.15,1.87,1.95,1206000,2375770,-0.11,51
108/04/18,1.88,1.88,1.58,1.58,115000,201850,-0.37,4
108/04/19,1.74,1.90,1.74,1.86,402000,727980,+0.28,18
108/04/22,1.86,1.86,1.62,1.62,314000,540280,-0.24,18
108/04/23,1.43,1.43,1.41,1.41,40000,56800,-0.21,2
108/04/24,1.38,1.38,1.16,1.21,279000,345250,-0.20,13
108/04/25,1.04,1.12,1.03,1.12,227000,240010,-0.09,12
108/04/26,1.10,1.17,0.94,0.94,373000,407100,-0.18,8
108/04/29,0.97,0.97,0.83,0.83,87000,74280,-0.11,5
108/04/30,0.88,0.88,0.76,0.76,30000,25200,-0.07,2
108/05/02,0.86,0.90,0.86,0.90,320000,280300,+0.14,6
108/05/03,0.86,0.86,0.86,0.86,10000,8600,-0.04,1
108/05/06,0.77,0.77,0.76,0.76,14000,10740,-0.10,2
108/05/07,0.66,0.66,0.66,0.66,10000,6600,-0.10,1
108/05/08,0.54,0.56,0.53,0.56,590000,313630,-0.10,6
108/05/09,0.54,0.54,0.54,0.54,90000,48600,-0.02,2
108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,0.14,0.14,0.14,0.14,170000,23800,-0.07,1
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,---,---,---,---,0,0,---,0
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,---,---,---,---,0,0,---,0
108/06/14,---,---,---,---,0,0,---,0
108/06/17,0.03,0.03,0.03,0.03,3000,90,-0.02,1
108/06/18,---,---,---,---,0,0,---,0
108/06/19,---,---,---,---,0,0,---,0
108/06/20,---,---,---,---,0,0,---,0
108/06/21,0.03,0.03,0.03,0.03,10000,300,-0.01,1
108/06/24,---,---,---,---,0,0,---,0
108/06/25,---,---,---,---,0,0,---,0
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,---,---,---,---,0,0,---,0
108/07/02,---,---,---,---,0,0,---,0
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
