108/05/03,0.95,0.98,0.95,0.98,25000,23900,-0.05,2
108/05/06,0.86,0.90,0.86,0.86,71000,62260,-0.12,5
108/05/07,0.90,0.90,0.89,0.89,40000,35800,+0.03,2
108/05/08,0.91,0.92,0.91,0.92,40000,36600,+0.03,2
108/05/09,---,---,---,---,0,0,---,0
108/05/10,0.85,0.85,0.85,0.85,20000,17000,+0.01,1
108/05/13,---,---,---,---,0,0,---,0
108/05/14,0.71,0.71,0.71,0.71,6000,4260,-0.04,1
108/05/15,0.83,0.83,0.83,0.83,120000,99600,+0.12,1
108/05/16,0.76,0.76,0.62,0.62,121000,91820,-0.21,2
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,0.43,0.43,0.43,0.43,2000,860,+0.01,1
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,0.40,0.40,0.40,0.40,3000,1200,+0.01,1
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,0.58,0.58,0.58,0.58,498000,288840,+0.04,1
108/06/12,0.59,0.60,0.58,0.60,996000,589800,+0.02,6
108/06/13,0.60,0.60,0.59,0.59,498000,295980,-0.01,5
108/06/14,0.57,0.57,0.57,0.57,102000,58140,-0.02,3
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,0.71,0.71,0.71,0.71,5000,3550,+0.14,1
108/06/20,---,---,---,---,0,0,---,0
108/06/21,---,---,---,---,0,0,---,0
108/06/24,---,---,---,---,0,0,---,0
108/06/25,---,---,---,---,0,0,---,0
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,0.89,0.89,0.89,0.89,3000,2670,+0.22,1
108/07/02,---,---,---,---,0,0,---,0
108/07/03,0.93,0.94,0.87,0.94,1505000,1325220,0.00,13
108/07/04,1.04,1.04,0.96,0.96,1433000,1399950,+0.02,18
108/07/05,---,---,---,---,0,0,---,0
108/07/08,0.92,0.92,0.92,0.92,4000,3680,-0.01,1
108/07/09,---,---,---,---,0,0,---,0
108/07/10,0.99,0.99,0.99,0.99,1000,990,+0.02,1
108/07/11,1.02,1.05,1.02,1.03,58000,59790,+0.04,4
108/07/12,0.92,0.93,0.92,0.93,9000,8320,-0.10,2
108/07/15,0.97,0.97,0.97,0.97,88000,85360,+0.04,1
108/07/16,0.99,0.99,0.99,0.99,88000,87120,+0.02,1
108/07/17,0.99,0.99,0.99,0.99,4000,3960,0.00,1
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,1.05,1.05,1.05,1.05,76000,79800,-0.06,1
108/07/23,1.42,1.42,1.36,1.36,91000,128320,+0.31,4
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,1.33,1.33,1.33,1.33,3000,3990,-0.08,1
108/08/01,---,---,---,---,0,0,---,0
108/08/02,1.15,1.15,1.15,1.15,5000,5750,-0.20,1
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,1.35,1.35,1.35,1.35,5000,6750,+0.10,1
108/08/08,---,---,---,---,0,0,---,0
108/08/12,1.40,1.40,1.38,1.38,5000,6940,-0.04,2
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,1.43,1.43,1.43,1.43,39000,55770,+0.11,1
108/08/21,1.32,1.32,1.32,1.32,39000,51480,-0.11,1
108/08/22,---,---,---,---,0,0,---,0
108/08/23,---,---,---,---,0,0,---,0
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,1.28,1.28,1.28,1.28,63000,80640,+0.16,1
108/09/18,1.35,1.64,1.35,1.64,140000,195680,+0.36,5
108/09/19,1.59,1.59,1.58,1.58,57000,90560,-0.06,2
108/09/20,1.53,1.53,1.53,1.53,10000,15300,-0.05,1
108/09/23,---,---,---,---,0,0,---,0
108/09/24,---,---,---,---,0,0,---,0
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,1.61,1.61,1.61,1.61,5000,8050,+0.16,1
108/10/15,---,---,---,---,0,0,---,0
108/10/16,1.81,1.81,1.81,1.81,8000,14480,+0.17,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,2.00,2.00,2.00,2.00,1000,2000,+0.06,1
108/10/25,---,---,---,---,0,0,---,0
108/10/28,2.27,2.27,2.27,2.27,1000,2270,+0.25,1
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
