108/06/05,1.16,1.23,1.16,1.23,16000,18630,+0.06,2
108/06/06,1.23,1.29,1.23,1.29,216000,273780,+0.06,5
108/06/10,1.22,1.22,1.15,1.16,105000,123850,-0.13,5
108/06/11,1.10,1.10,1.10,1.10,105000,115500,-0.06,2
108/06/12,1.10,1.10,1.08,1.08,55000,60300,-0.02,3
108/06/13,---,---,---,---,0,0,---,0
108/06/14,1.08,1.20,1.08,1.20,12000,13130,+0.14,3
108/06/17,1.17,1.17,1.17,1.17,12000,14040,-0.03,1
108/06/18,1.09,1.09,1.09,1.09,5000,5450,-0.08,1
108/06/19,0.97,0.97,0.93,0.93,155000,147750,-0.16,4
108/06/20,---,---,---,---,0,0,---,0
108/06/21,0.90,0.93,0.90,0.93,659000,597900,+0.01,15
108/06/24,0.95,0.95,0.93,0.93,513000,477390,0.00,2
108/06/25,0.90,0.91,0.89,0.91,150000,136050,-0.02,7
108/06/26,0.89,0.92,0.87,0.92,16000,14480,+0.01,4
108/06/27,0.87,0.87,0.86,0.86,60000,52100,-0.06,2
108/06/28,0.88,0.88,0.86,0.88,705000,613800,+0.02,19
108/07/01,0.75,0.75,0.75,0.75,13000,9750,-0.13,2
108/07/02,0.70,0.70,0.68,0.68,504000,342800,-0.07,3
108/07/03,0.70,0.70,0.68,0.68,100000,69000,0.00,2
108/07/04,0.62,0.62,0.62,0.62,5000,3100,-0.06,1
108/07/05,0.66,0.66,0.66,0.66,101000,66660,+0.04,2
108/07/08,0.68,0.68,0.68,0.68,1000,680,+0.02,1
108/07/09,0.65,0.66,0.63,0.63,80000,52130,-0.05,5
108/07/10,---,---,---,---,0,0,---,0
108/07/11,0.58,0.58,0.57,0.57,61000,35270,-0.06,2
108/07/12,0.61,0.62,0.61,0.62,104000,64440,+0.05,2
108/07/15,0.60,0.60,0.60,0.60,65000,39000,-0.02,3
108/07/16,0.58,0.58,0.58,0.58,20000,11600,-0.02,1
108/07/17,---,---,---,---,0,0,---,0
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,0.38,0.38,0.38,0.38,13000,4940,-0.12,1
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,0.30,0.31,0.30,0.31,15000,4600,+0.01,2
108/07/30,---,---,---,---,0,0,---,0
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,0.35,0.35,0.35,0.35,4000,1400,+0.04,1
108/08/05,0.37,0.37,0.37,0.37,4000,1480,+0.02,1
108/08/06,---,---,---,---,0,0,---,0
108/08/07,0.29,0.30,0.29,0.30,40000,11700,-0.01,2
108/08/08,0.26,0.26,0.26,0.26,50000,13000,-0.04,1
108/08/12,---,---,---,---,0,0,---,0
108/08/13,0.28,0.28,0.28,0.28,10000,2800,+0.01,1
108/08/14,---,---,---,---,0,0,---,0
108/08/15,0.29,0.29,0.29,0.29,20000,5800,+0.02,1
108/08/16,0.27,0.27,0.27,0.27,15000,4050,-0.02,1
108/08/19,---,---,---,---,0,0,---,0
108/08/20,0.23,0.23,0.23,0.23,10000,2300,-0.01,1
108/08/21,---,---,---,---,0,0,---,0
108/08/22,---,---,---,---,0,0,---,0
108/08/23,0.23,0.23,0.23,0.23,399000,91770,+0.01,1
108/08/26,0.23,0.23,0.23,0.23,130000,29900,0.00,2
108/08/27,---,---,---,---,0,0,---,0
108/08/28,0.25,0.25,0.25,0.25,499000,124750,+0.02,1
108/08/29,---,---,---,---,0,0,---,0
108/08/30,0.21,0.21,0.21,0.21,40000,8400,-0.02,1
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,---,---,---,---,0,0,---,0
108/09/18,0.09,0.09,0.09,0.09,20000,1800,-0.04,1
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,---,---,---,---,0,0,---,0
108/09/25,---,---,---,---,0,0,---,0
108/09/26,0.07,0.07,0.07,0.07,10000,700,-0.01,1
108/09/27,0.08,0.08,0.08,0.08,15000,1200,+0.01,3
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,---,---,---,---,0,0,---,0
108/11/08,---,---,---,---,0,0,---,0
108/11/11,---,---,---,---,0,0,---,0
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,0.01,0.01,0.01,0.01,10000,100,0.00,10
108/11/28,0.01,0.01,0.01,0.01,19000,190,0.00,19
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
