107/07/11,1.18,1.19,1.14,1.14,250000,292400,0.00,6
107/07/12,1.14,1.23,1.14,1.23,423000,500340,+0.09,5
107/07/13,1.32,1.33,1.18,1.18,300000,388870,-0.05,8
107/07/16,1.12,1.22,1.11,1.22,166000,193940,+0.04,12
107/07/17,1.17,1.17,1.17,1.17,10000,11700,-0.05,1
107/07/18,1.08,1.08,1.03,1.04,253000,272910,-0.13,7
107/07/19,1.04,1.06,1.02,1.03,1015000,1056870,-0.01,11
107/07/20,1.06,1.06,0.89,0.89,1079000,1121860,-0.14,21
107/07/23,0.87,0.87,0.81,0.81,339000,292090,-0.08,8
107/07/24,0.89,1.04,0.89,1.02,238000,220960,+0.21,7
107/07/25,1.07,1.18,1.05,1.12,639000,705950,+0.10,24
107/07/26,1.07,1.12,1.06,1.11,323000,352120,-0.01,13
107/07/27,1.12,1.12,1.08,1.12,204000,225910,+0.01,8
107/07/30,1.05,1.05,0.93,0.93,789000,786450,-0.19,13
107/07/31,0.92,1.09,0.91,1.01,1638000,1613170,+0.08,32
107/08/01,1.01,1.20,1.00,1.20,1570000,1686820,+0.19,45
107/08/02,1.21,1.22,1.10,1.13,1270000,1474130,-0.07,44
107/08/03,1.19,1.40,1.17,1.29,1054000,1304350,+0.16,29
107/08/06,1.31,1.33,1.29,1.33,543000,713260,+0.04,17
107/08/07,1.33,1.38,1.28,1.28,235000,312900,-0.05,11
107/08/08,1.27,1.38,1.26,1.30,335000,440470,+0.02,15
107/08/09,1.20,1.20,0.96,0.96,326000,359490,-0.34,18
107/08/10,0.91,0.91,0.75,0.75,65000,52860,-0.21,10
107/08/13,0.70,0.70,0.62,0.69,51000,34920,-0.06,5
107/08/14,0.74,0.76,0.70,0.75,219000,160600,+0.06,8
107/08/15,0.73,0.73,0.70,0.70,118000,83580,-0.05,5
107/08/16,0.69,0.81,0.69,0.80,77000,58520,+0.10,6
107/08/17,---,---,---,---,0,0,---,0
107/08/20,0.60,0.60,0.53,0.53,38000,20900,-0.15,5
107/08/21,0.58,0.62,0.58,0.62,240000,147000,+0.09,4
107/08/22,0.60,0.62,0.60,0.62,120000,73000,0.00,3
107/08/23,0.65,0.65,0.61,0.61,20000,12600,-0.01,2
107/08/24,---,---,---,---,0,0,---,0
107/08/27,0.53,0.53,0.53,0.53,199000,105470,-0.03,1
107/08/28,0.62,0.65,0.62,0.64,552000,350730,+0.11,7
107/08/29,0.68,0.82,0.68,0.81,1501000,1166420,+0.17,45
107/08/30,0.79,0.81,0.76,0.81,1130000,893420,0.00,18
107/08/31,0.78,0.79,0.76,0.79,196000,151200,-0.02,13
107/09/03,0.79,0.79,0.67,0.67,339000,254460,-0.12,14
107/09/04,0.70,0.83,0.70,0.81,1114000,862130,+0.14,20
107/09/05,0.82,0.82,0.70,0.70,689000,521560,-0.11,28
107/09/06,0.72,0.75,0.72,0.75,285000,207300,+0.05,14
107/09/07,0.71,0.71,0.54,0.56,489000,304820,-0.19,16
107/09/10,0.59,0.59,0.49,0.50,250000,134500,-0.06,6
107/09/11,0.53,0.62,0.53,0.59,214000,119120,+0.09,5
107/09/12,0.62,0.62,0.48,0.48,214000,117340,-0.11,8
107/09/13,0.55,0.55,0.55,0.55,6000,3300,+0.07,2
