107/11/14,1.28,1.28,1.28,1.28,10000,12800,-0.22,1
107/11/15,1.30,1.31,1.30,1.31,53000,69100,+0.03,3
107/11/16,1.22,1.24,1.21,1.24,47000,57230,-0.07,4
107/11/19,1.18,1.18,1.17,1.17,30000,35200,-0.07,3
107/11/20,1.18,1.18,1.13,1.15,30000,34830,-0.02,4
107/11/21,1.15,1.18,1.10,1.10,311000,364000,-0.05,12
107/11/22,1.04,1.12,1.04,1.12,174000,191550,+0.02,5
107/11/23,1.02,1.10,0.98,1.10,787000,827510,-0.02,14
107/11/26,1.03,1.06,1.01,1.02,769000,794680,-0.08,14
107/11/27,0.99,0.99,0.85,0.86,624000,573750,-0.16,15
107/11/28,0.84,0.86,0.83,0.83,286000,242520,-0.03,9
107/11/29,0.75,0.81,0.75,0.81,84000,65600,-0.02,6
107/11/30,0.78,0.78,0.72,0.72,139000,105960,-0.09,7
107/12/03,0.61,0.65,0.61,0.63,235000,149750,-0.09,6
107/12/04,0.64,0.68,0.63,0.67,339000,219400,+0.04,8
107/12/05,0.72,0.77,0.71,0.76,493000,370810,+0.09,12
107/12/06,0.78,0.88,0.78,0.88,609000,505910,+0.12,9
107/12/07,0.79,0.84,0.78,0.84,418000,327090,-0.04,5
107/12/10,0.88,0.88,0.85,0.88,36000,30870,+0.04,3
107/12/11,0.80,0.80,0.80,0.80,35000,28000,-0.08,1
107/12/12,0.75,0.75,0.73,0.73,98000,72240,-0.07,4
107/12/13,0.75,0.75,0.72,0.72,130000,96000,-0.01,2
107/12/14,0.75,0.80,0.75,0.80,440000,342890,+0.08,4
107/12/17,0.73,0.75,0.73,0.73,360000,264140,-0.07,6
107/12/18,0.70,0.70,0.66,0.66,87000,60700,-0.07,2
107/12/19,---,---,---,---,0,0,---,0
107/12/20,0.68,0.71,0.68,0.71,412000,285130,+0.05,6
107/12/21,0.78,0.82,0.72,0.72,923000,708200,+0.01,12
107/12/22,0.72,0.74,0.71,0.73,452000,329080,+0.01,10
107/12/24,0.69,0.72,0.68,0.72,215000,151230,-0.01,5
107/12/25,0.71,0.71,0.66,0.68,25000,17130,-0.04,4
107/12/26,0.63,0.72,0.63,0.72,109000,73960,+0.04,4
107/12/27,0.67,0.67,0.66,0.66,35000,23150,-0.06,2
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,0.67,0.70,0.65,0.70,460000,318010,+0.06,8
108/01/04,0.75,0.76,0.67,0.69,889000,637610,-0.01,9
108/01/07,0.64,0.67,0.64,0.67,160000,105450,-0.02,4
108/01/08,0.63,0.64,0.61,0.64,311000,194890,-0.03,5
108/01/09,0.60,0.60,0.60,0.60,11000,6600,-0.04,1
108/01/10,0.58,0.59,0.58,0.59,105000,61900,-0.01,2
108/01/11,0.55,0.56,0.55,0.56,35000,19450,-0.03,2
108/01/14,0.51,0.51,0.51,0.51,520000,265200,-0.05,5
108/01/15,0.51,0.51,0.51,0.51,19000,9690,0.00,1
108/01/16,0.52,0.53,0.51,0.53,410000,211300,+0.02,3
108/01/17,0.51,0.52,0.51,0.52,508000,263080,-0.01,3
108/01/18,0.49,0.49,0.49,0.49,118000,57820,-0.03,2
108/01/21,0.44,0.45,0.41,0.41,40000,17300,-0.08,4
108/01/22,0.39,0.39,0.39,0.39,10000,3900,-0.02,1
108/01/23,0.36,0.36,0.36,0.36,20000,7200,-0.03,2
108/01/24,---,---,---,---,0,0,---,0
108/01/25,0.25,0.25,0.25,0.25,29000,7250,-0.07,2
108/01/28,0.25,0.25,0.25,0.25,12000,3000,0.00,1
108/01/29,0.26,0.26,0.26,0.26,12000,3120,+0.01,1
108/01/30,0.23,0.23,0.23,0.23,25000,5750,-0.03,2
108/02/11,---,---,---,---,0,0,---,0
108/02/12,0.17,0.17,0.13,0.13,60000,8500,-0.05,5
108/02/13,0.12,0.13,0.11,0.13,50000,6200,0.00,3
108/02/14,0.13,0.13,0.13,0.13,20000,2600,0.00,1
108/02/15,0.15,0.15,0.15,0.15,20000,3000,+0.02,1
108/02/18,---,---,---,---,0,0,---,0
108/02/19,---,---,---,---,0,0,---,0
108/02/20,0.11,0.11,0.11,0.11,10000,1100,-0.01,1
108/02/21,0.12,0.12,0.12,0.12,10000,1200,+0.01,1
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
108/03/04,---,---,---,---,0,0,---,0
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,0.08,0.10,0.08,0.10,410000,37000,+0.03,3
108/03/08,0.10,0.10,0.09,0.09,410000,39000,-0.01,4
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,0.05,0.05,0.05,0.05,50000,2500,-0.02,5
108/03/15,0.03,0.03,0.03,0.03,50000,1500,-0.02,5
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,---,---,---,---,0,0,---,0
108/03/21,---,---,---,---,0,0,---,0
108/03/22,0.01,0.01,0.01,0.01,100000,1000,-0.01,1
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,---,---,---,---,0,0,---,0
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
