107/07/20,1.61,1.61,1.61,1.61,10000,16100,+0.07,1
107/07/23,1.30,1.30,1.30,1.30,10000,13000,-0.31,1
107/07/24,1.41,1.41,1.41,1.41,12000,16920,+0.11,1
107/07/25,1.44,1.48,1.44,1.48,196000,288640,+0.07,6
107/07/26,1.46,1.51,1.46,1.48,236000,349260,0.00,28
107/07/27,1.43,1.48,1.41,1.48,134000,195370,0.00,10
107/07/30,1.43,1.46,1.37,1.37,140000,199370,-0.11,16
107/07/31,1.27,1.39,1.26,1.36,427000,577200,-0.01,19
107/08/01,1.43,1.43,1.28,1.28,379000,526970,-0.08,40
107/08/02,1.26,1.26,1.06,1.06,23000,27120,-0.22,4
107/08/03,1.08,1.08,1.02,1.03,12000,12450,-0.03,3
107/08/06,1.08,1.09,1.08,1.09,34000,37040,+0.06,2
107/08/07,1.11,1.22,1.10,1.19,1463000,1730750,+0.10,37
107/08/08,1.21,1.21,1.12,1.12,1513000,1791000,-0.07,47
107/08/09,1.11,1.17,1.11,1.17,39000,44770,+0.05,9
107/08/10,1.12,1.21,1.12,1.18,278000,330330,+0.01,11
107/08/13,1.05,1.06,0.94,0.94,254000,260700,-0.24,26
107/08/14,0.88,0.88,0.88,0.88,1000,880,-0.06,1
107/08/15,0.80,0.80,0.80,0.80,1000,800,-0.08,1
107/08/16,0.70,0.73,0.70,0.73,327000,235890,-0.07,6
107/08/17,0.79,0.79,0.77,0.77,327000,253500,+0.04,31
107/08/20,---,---,---,---,0,0,---,0
107/08/21,0.59,0.59,0.59,0.59,20000,11800,+0.02,1
107/08/22,---,---,---,---,0,0,---,0
107/08/23,0.54,0.54,0.54,0.54,20000,10800,-0.02,1
107/08/24,---,---,---,---,0,0,---,0
107/08/27,0.48,0.52,0.48,0.52,45000,22400,+0.09,5
107/08/28,0.60,0.60,0.59,0.59,45000,26850,+0.07,7
107/08/29,0.57,0.57,0.57,0.57,14000,7980,-0.02,1
107/08/30,0.56,0.61,0.56,0.61,152000,91590,+0.04,7
107/08/31,0.51,0.51,0.50,0.51,138000,69880,-0.10,13
107/09/03,0.49,0.49,0.49,0.49,19000,9310,-0.02,2
107/09/04,0.45,0.45,0.41,0.41,44000,18420,-0.08,5
107/09/05,0.43,0.43,0.43,0.43,25000,10750,+0.02,1
107/09/06,---,---,---,---,0,0,---,0
107/09/07,---,---,---,---,0,0,---,0
107/09/10,---,---,---,---,0,0,---,0
107/09/11,---,---,---,---,0,0,---,0
107/09/12,---,---,---,---,0,0,---,0
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,---,---,---,---,0,0,---,0
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,---,---,---,---,0,0,---,0
