107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,1.30,1.30,1.30,1.30,20000,26000,+0.16,1
107/10/31,1.37,1.47,1.37,1.47,111000,155340,+0.17,5
107/11/01,1.47,1.75,1.43,1.75,406000,646180,+0.28,17
107/11/02,1.68,1.76,1.55,1.76,267000,432610,+0.01,17
107/11/05,1.79,1.92,1.64,1.64,294000,542750,-0.12,10
107/11/06,1.60,1.60,1.37,1.37,226000,347160,-0.27,13
107/11/07,1.03,1.11,1.02,1.05,143000,148710,-0.32,8
107/11/08,1.08,1.08,1.00,1.00,26000,26630,-0.05,4
107/11/09,1.00,1.04,0.98,1.00,31000,30920,0.00,5
107/11/12,0.93,0.93,0.93,0.93,2000,1860,-0.07,1
107/11/13,---,---,---,---,0,0,---,0
107/11/14,0.96,0.99,0.87,0.87,6000,5640,-0.05,3
107/11/15,0.87,1.06,0.87,1.00,259000,252160,+0.13,9
107/11/16,1.08,1.08,0.99,1.06,243000,251220,+0.06,16
107/11/19,0.97,0.97,0.97,0.97,2000,1940,-0.09,1
107/11/20,0.88,1.02,0.88,1.01,365000,357290,+0.04,15
107/11/21,0.92,0.97,0.87,0.97,130000,123040,-0.04,10
107/11/22,0.98,0.99,0.93,0.96,217000,212260,-0.01,6
107/11/23,0.93,0.93,0.86,0.87,73000,64350,-0.09,6
107/11/26,0.89,0.95,0.89,0.95,43000,39650,+0.08,3
107/11/27,1.17,1.24,1.17,1.24,130000,153710,+0.29,6
107/11/28,1.27,1.27,1.21,1.23,113000,139050,-0.01,7
107/11/29,1.41,1.41,1.35,1.37,78000,107490,+0.14,6
107/11/30,1.36,1.36,1.35,1.35,29000,39310,-0.02,4
107/12/03,1.50,1.51,1.50,1.51,28000,42080,+0.16,2
107/12/04,1.55,1.86,1.55,1.70,636000,1070590,+0.19,25
107/12/05,1.48,1.69,1.46,1.64,974000,1526200,-0.06,27
107/12/06,1.47,1.51,1.10,1.10,573000,772780,-0.54,23
107/12/07,1.23,1.26,1.22,1.26,47000,57620,+0.16,3
107/12/10,1.20,1.35,1.20,1.35,10000,12770,+0.09,3
107/12/11,1.35,1.43,1.33,1.42,100000,138300,+0.07,4
107/12/12,1.56,1.74,1.56,1.61,406000,665780,+0.19,13
107/12/13,1.53,1.53,1.40,1.44,245000,357180,-0.17,19
107/12/14,1.35,1.35,1.27,1.30,146000,189470,-0.14,12
107/12/17,1.34,1.34,1.30,1.34,91000,120740,+0.04,3
107/12/18,1.25,1.28,1.25,1.28,50000,63700,-0.06,3
107/12/19,1.35,1.35,1.25,1.25,48000,61080,-0.03,3
107/12/20,1.29,1.33,1.26,1.26,78000,101840,+0.01,3
107/12/21,1.23,1.39,1.23,1.39,255000,340550,+0.13,13
107/12/22,1.42,1.49,1.40,1.40,206000,294710,+0.01,10
107/12/24,1.47,1.57,1.40,1.40,321000,476960,0.00,20
107/12/25,1.26,1.26,1.11,1.14,218000,256990,-0.26,15
107/12/26,1.19,1.28,1.19,1.19,102000,123760,+0.05,9
107/12/27,1.26,1.28,1.26,1.26,106000,133680,+0.07,3
107/12/28,1.25,1.28,1.25,1.25,103000,129050,-0.01,3
108/01/02,1.29,1.29,1.29,1.29,30000,38700,+0.04,1
108/01/03,1.20,1.20,1.05,1.10,182000,200490,-0.19,9
108/01/04,0.79,0.86,0.74,0.75,363000,291070,-0.35,9
108/01/07,0.88,0.90,0.85,0.87,227000,199680,+0.12,9
108/01/08,0.84,0.84,0.79,0.82,54000,43600,-0.05,3
108/01/09,0.90,1.03,0.90,1.03,243000,233560,+0.21,6
108/01/10,1.08,1.13,1.04,1.09,203000,220300,+0.06,12
108/01/11,1.14,1.14,1.04,1.04,135000,144600,-0.05,4
108/01/14,1.10,1.10,1.10,1.10,20000,22000,+0.06,1
108/01/15,1.10,1.16,1.10,1.16,22000,25040,+0.06,6
108/01/16,1.22,1.30,1.19,1.30,195000,241270,+0.14,9
108/01/17,1.33,1.33,1.08,1.11,132000,162070,-0.19,5
108/01/18,1.09,1.17,1.09,1.15,321000,365360,+0.04,11
108/01/21,1.42,1.43,1.30,1.32,26000,36020,+0.17,8
108/01/22,1.33,1.42,1.33,1.39,316000,436240,+0.07,17
108/01/23,0.93,1.08,0.93,1.02,521000,527640,-0.37,39
108/01/24,0.99,1.21,0.96,1.21,334000,355590,+0.19,31
108/01/25,1.19,1.30,1.15,1.17,89000,111420,-0.04,10
108/01/28,1.22,1.24,1.22,1.24,125000,153760,+0.07,7
108/01/29,1.28,1.32,1.23,1.32,174000,221330,+0.08,10
108/01/30,1.41,1.46,1.37,1.45,65000,93200,+0.13,7
108/02/11,1.57,1.60,1.47,1.60,113000,177470,+0.15,4
108/02/12,1.64,1.64,1.64,1.64,100000,164000,+0.04,1
108/02/13,1.61,1.61,1.37,1.37,8000,11480,-0.27,3
108/02/14,1.62,1.62,1.57,1.57,25000,39500,+0.20,4
108/02/15,1.63,1.80,1.63,1.63,128000,225400,+0.06,10
108/02/18,1.69,1.69,1.51,1.51,55000,89970,-0.12,4
108/02/19,1.32,1.32,1.32,1.32,5000,6600,-0.19,1
108/02/20,1.28,1.30,1.21,1.21,82000,104100,-0.11,8
108/02/21,1.24,1.24,1.24,1.24,11000,13640,+0.03,2
108/02/22,1.47,1.53,1.39,1.41,330000,480700,+0.17,9
108/02/25,1.47,1.47,1.39,1.47,246000,353170,+0.06,12
108/02/26,1.35,1.35,1.25,1.25,21000,27760,-0.22,6
108/02/27,1.20,1.30,1.20,1.30,30000,37600,+0.05,5
108/03/04,1.32,1.32,1.25,1.25,15000,19150,-0.05,3
108/03/05,1.36,1.44,1.34,1.34,232000,324450,+0.09,7
108/03/06,1.48,1.48,1.32,1.32,220000,314080,-0.02,11
108/03/07,1.27,1.27,1.24,1.24,6000,7560,-0.08,2
108/03/08,1.18,1.19,1.18,1.19,8000,9480,-0.05,2
108/03/11,1.20,1.24,1.20,1.20,15000,18360,+0.01,3
108/03/12,1.25,1.32,1.25,1.32,111000,145930,+0.12,3
108/03/13,1.21,1.23,1.19,1.21,125000,150180,-0.11,13
108/03/14,1.27,1.27,1.25,1.25,50000,62640,+0.04,4
108/03/15,1.32,1.38,1.26,1.26,165000,219000,+0.01,7
108/03/18,1.22,1.33,1.13,1.33,108000,129750,+0.07,11
108/03/19,1.93,2.26,1.93,2.08,210000,430210,+0.75,21
108/03/20,2.12,2.29,1.99,2.27,332000,713730,+0.19,23
108/03/21,2.09,2.29,2.03,2.03,381000,805160,-0.24,19
108/03/22,2.11,2.11,1.46,1.57,664000,1161510,-0.46,25
108/03/25,1.29,1.36,1.29,1.29,798000,1058080,-0.28,17
108/03/26,1.41,1.48,1.29,1.29,448000,644840,0.00,24
108/03/27,1.25,1.31,1.19,1.31,131000,163790,+0.02,10
108/03/28,---,---,---,---,0,0,---,0
108/03/29,1.22,1.27,1.22,1.27,110000,134700,-0.04,2
108/04/01,1.34,1.42,1.29,1.40,740000,1024100,+0.13,8
108/04/02,1.41,1.41,1.24,1.24,630000,875700,-0.16,11
108/04/03,1.60,1.60,1.47,1.47,803000,1209590,+0.23,15
108/04/08,1.52,1.54,1.38,1.38,900000,1367000,-0.09,15
108/04/09,1.30,1.30,1.15,1.15,101000,131150,-0.23,2
108/04/10,---,---,---,---,0,0,---,0
108/04/11,1.18,1.18,1.18,1.18,100000,118000,+0.11,1
108/04/12,1.04,1.04,0.61,0.61,105000,101430,-0.57,10
108/04/15,0.48,0.52,0.48,0.52,4000,1960,-0.09,2
108/04/16,0.41,0.57,0.41,0.57,103000,58230,+0.05,2
108/04/17,0.61,0.61,0.61,0.61,100000,61000,+0.04,1
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
