107/08/27,---,---,---,---,0,0,---,0
107/08/28,1.28,1.28,1.28,1.28,125000,160000,+0.02,1
107/08/29,1.24,1.30,1.24,1.30,248000,315650,+0.02,3
107/08/30,1.15,1.15,1.11,1.11,126000,144780,-0.19,3
107/08/31,1.22,1.22,1.22,1.22,1000,1220,+0.11,1
107/09/03,1.27,1.44,1.27,1.44,215000,279590,+0.22,6
107/09/04,1.42,1.57,1.42,1.43,623000,918310,-0.01,15
107/09/05,1.44,1.50,1.42,1.42,307000,450030,-0.01,8
107/09/06,1.49,1.49,1.35,1.35,97000,139320,-0.07,9
107/09/07,1.31,1.56,1.31,1.56,414000,585460,+0.21,12
107/09/10,1.70,1.86,1.70,1.86,325000,568260,+0.30,11
107/09/11,1.86,1.95,1.74,1.77,393000,739270,-0.09,23
107/09/12,1.84,2.00,1.83,1.99,891000,1696130,+0.22,27
107/09/13,1.93,2.05,1.88,2.05,734000,1411610,+0.06,23
107/09/14,2.00,2.00,1.75,1.75,99000,190430,-0.30,9
107/09/17,1.78,1.83,1.78,1.83,104000,187550,+0.08,3
107/09/18,1.93,1.99,1.90,1.98,430000,836860,+0.15,22
107/09/19,1.86,1.91,1.84,1.91,659000,1225960,-0.07,21
107/09/20,1.86,1.94,1.80,1.80,1071000,2010580,-0.11,25
107/09/21,1.70,1.73,1.53,1.53,507000,847380,-0.27,21
107/09/25,1.49,1.49,1.28,1.42,894000,1260240,-0.11,20
107/09/26,1.38,1.44,1.36,1.40,874000,1224250,-0.02,20
107/09/27,1.43,1.60,1.41,1.60,2273000,3459420,+0.20,43
107/09/28,1.51,1.55,1.36,1.38,1874000,2800620,-0.22,54
107/10/01,1.41,1.51,1.39,1.41,1451000,2128660,+0.03,25
107/10/02,1.43,1.45,1.38,1.43,1248000,1776620,+0.02,31
107/10/03,1.44,1.68,1.42,1.64,2131000,3273810,+0.21,56
107/10/04,1.66,1.74,1.59,1.73,861000,1422810,+0.09,26
107/10/05,1.82,2.07,1.82,2.07,1173000,2245160,+0.34,47
107/10/08,2.09,2.44,2.05,2.36,1098000,2435230,+0.29,58
107/10/09,2.37,2.45,2.15,2.17,583000,1378670,-0.19,31
107/10/11,2.48,2.52,2.38,2.49,261000,640710,+0.32,25
107/10/12,2.40,2.40,2.20,2.21,154000,349310,-0.28,13
107/10/15,2.23,2.27,2.22,2.23,161000,363130,+0.02,8
107/10/16,2.08,2.23,2.02,2.23,374000,767880,0.00,7
107/10/17,2.08,2.16,2.08,2.12,165000,354380,-0.11,8
107/10/18,2.08,2.10,2.07,2.10,224000,466920,-0.02,5
107/10/19,2.22,2.40,2.22,2.40,214000,501110,+0.30,15
107/10/22,2.55,2.55,2.23,2.26,262000,623750,-0.14,8
107/10/23,2.32,2.37,2.32,2.37,230000,542030,+0.11,11
107/10/24,2.36,2.50,2.35,2.47,320000,772430,+0.10,21
107/10/25,2.87,2.88,2.81,2.87,212000,606370,+0.40,15
107/10/26,2.87,3.22,2.87,3.22,229000,698540,+0.35,51
107/10/29,3.11,3.14,2.83,2.83,302000,915500,-0.39,26
107/10/30,2.78,2.95,2.73,2.74,214000,601150,-0.09,28
107/10/31,---,---,---,---,0,0,---,0
107/11/01,1.98,2.01,1.92,1.92,106000,209040,-0.40,7
107/11/02,1.67,1.81,1.63,1.74,340000,588920,-0.18,26
107/11/05,1.76,1.76,1.62,1.63,257000,438370,-0.11,24
107/11/06,1.55,1.79,1.55,1.79,381000,643310,+0.16,23
107/11/07,1.71,1.71,1.48,1.54,377000,615850,-0.25,14
107/11/08,1.38,1.61,1.38,1.61,240000,342140,+0.07,18
107/11/09,1.63,1.63,1.51,1.53,239000,382550,-0.08,16
107/11/12,1.64,1.64,1.51,1.54,198000,313230,+0.01,15
107/11/13,1.66,1.66,1.51,1.52,183000,292390,-0.02,14
107/11/14,1.46,1.51,1.45,1.51,355000,525860,-0.01,49
107/11/15,1.46,1.51,1.41,1.41,317000,465710,-0.10,16
107/11/16,1.40,1.52,1.30,1.52,259000,362460,+0.11,32
107/11/19,1.48,1.52,1.45,1.46,195000,289630,-0.06,21
107/11/20,1.50,1.50,1.43,1.43,154000,229050,-0.03,8
107/11/21,1.31,1.40,1.30,1.40,322000,434640,-0.03,23
107/11/22,1.45,1.45,1.45,1.45,50000,72500,+0.05,5
107/11/23,1.40,1.46,1.35,1.46,46000,62930,+0.01,6
107/11/26,---,---,---,---,0,0,---,0
107/11/27,1.12,1.19,1.07,1.07,211000,235890,-0.31,3
107/11/28,1.02,1.02,0.76,0.93,68000,57930,-0.14,8
107/11/29,0.78,0.82,0.75,0.75,43000,33550,-0.18,4
107/11/30,0.71,0.71,0.71,0.71,1000,710,-0.04,1
107/12/03,0.55,0.61,0.55,0.56,28000,15820,-0.15,3
107/12/04,0.79,0.79,0.79,0.79,1000,790,+0.23,1
107/12/05,0.86,0.86,0.86,0.86,1000,860,+0.07,1
107/12/06,0.86,1.17,0.86,1.17,17000,18110,+0.31,5
107/12/07,0.90,0.90,0.90,0.90,1000,900,-0.27,1
107/12/10,1.12,1.12,1.12,1.12,2000,2240,+0.22,1
107/12/11,0.92,1.09,0.92,1.09,3000,2930,-0.03,2
107/12/12,---,---,---,---,0,0,---,0
107/12/13,---,---,---,---,0,0,---,0
107/12/14,1.08,1.08,1.08,1.08,1000,1080,+0.15,1
107/12/17,0.89,0.89,0.89,0.89,1000,890,-0.19,1
107/12/18,0.99,0.99,0.99,0.99,1000,990,+0.10,1
107/12/19,0.85,0.93,0.85,0.91,42000,37880,-0.08,12
107/12/20,0.95,1.24,0.95,1.22,175000,205580,+0.31,23
107/12/21,1.19,1.27,1.08,1.08,225000,259730,-0.14,20
107/12/22,1.16,1.16,1.09,1.09,82000,92080,+0.01,5
107/12/24,1.19,1.22,1.17,1.18,170000,203570,+0.09,22
107/12/25,1.36,1.39,1.28,1.28,233000,308130,+0.10,22
107/12/26,1.19,1.44,1.19,1.44,118000,150240,+0.16,13
107/12/27,1.26,1.29,1.10,1.11,103000,122820,-0.33,15
107/12/28,1.10,1.21,1.06,1.20,125000,139910,+0.09,30
108/01/02,1.14,1.23,1.11,1.23,98000,111180,+0.03,7
108/01/03,1.34,1.66,1.25,1.65,509000,700060,+0.42,70
108/01/04,1.74,1.87,1.58,1.58,498000,899930,-0.07,29
108/01/07,1.36,1.39,1.19,1.21,144000,185590,-0.37,30
