108/03/14,1.31,1.52,1.31,1.52,35000,49750,+0.34,4
108/03/15,1.55,1.71,1.27,1.27,299000,442700,-0.25,16
108/03/18,1.26,1.34,1.26,1.27,428000,558520,0.00,16
108/03/19,1.28,1.28,1.10,1.12,486000,586330,-0.15,17
108/03/20,1.07,1.10,1.02,1.10,118000,122980,-0.02,5
108/03/21,0.97,0.98,0.97,0.98,3000,2920,-0.12,3
108/03/22,1.01,1.10,1.01,1.09,635000,671950,+0.11,9
108/03/25,0.99,1.03,0.99,1.00,605000,617200,-0.09,12
108/03/26,1.03,1.03,1.01,1.01,12000,12320,+0.01,2
108/03/27,0.99,0.99,0.98,0.99,15000,14830,-0.02,3
108/03/28,0.85,0.86,0.82,0.85,47000,39580,-0.14,8
108/03/29,0.89,0.89,0.89,0.89,2000,1780,+0.04,1
108/04/01,---,---,---,---,0,0,---,0
108/04/02,0.73,0.74,0.73,0.74,13000,9560,-0.04,3
108/04/03,---,---,---,---,0,0,---,0
108/04/08,0.70,0.70,0.65,0.65,12000,8170,-0.09,3
108/04/09,0.63,0.63,0.62,0.62,332000,205960,-0.03,5
108/04/10,0.73,0.73,0.63,0.63,40000,27400,+0.01,3
108/04/11,0.56,0.56,0.54,0.54,18000,9890,-0.09,3
108/04/12,0.54,0.55,0.51,0.52,158000,82640,-0.02,8
108/04/15,---,---,---,---,0,0,---,0
108/04/16,0.53,0.53,0.53,0.53,2000,1060,+0.10,1
108/04/17,0.56,0.56,0.50,0.50,30000,15700,-0.03,3
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,0.35,0.35,0.35,0.35,25000,8750,-0.04,1
108/04/23,0.37,0.37,0.37,0.37,30000,11100,+0.02,1
108/04/24,0.37,0.37,0.37,0.37,40000,14800,0.00,2
108/04/25,0.38,0.38,0.38,0.38,10000,3800,+0.01,1
108/04/26,---,---,---,---,0,0,---,0
108/04/29,0.32,0.32,0.31,0.31,90000,28400,-0.05,7
108/04/30,0.30,0.30,0.30,0.30,30000,9000,-0.01,1
108/05/02,---,---,---,---,0,0,---,0
