107/11/20,0.91,0.91,0.91,0.91,5000,4550,+0.07,1
107/11/21,0.92,0.92,0.86,0.86,299000,265140,-0.05,3
107/11/22,0.87,0.89,0.87,0.89,239000,208490,+0.03,5
107/11/23,0.87,0.92,0.87,0.92,352000,312420,+0.03,9
107/11/26,0.88,0.89,0.87,0.89,122000,108210,-0.03,6
107/11/27,0.88,0.88,0.84,0.84,221000,187030,-0.05,6
107/11/28,0.81,0.81,0.81,0.81,10000,8100,-0.03,1
107/11/29,---,---,---,---,0,0,---,0
107/11/30,---,---,---,---,0,0,---,0
107/12/03,0.75,0.75,0.75,0.75,498000,373500,-0.04,3
107/12/04,---,---,---,---,0,0,---,0
107/12/05,0.79,0.81,0.79,0.81,250000,198500,+0.06,3
107/12/06,0.78,0.82,0.78,0.82,300000,238000,+0.01,3
107/12/07,0.78,0.80,0.78,0.80,70000,55500,-0.02,5
107/12/10,0.84,0.87,0.84,0.86,136000,116840,+0.06,7
107/12/11,0.83,0.83,0.83,0.83,151000,125330,-0.03,4
107/12/12,0.80,0.80,0.78,0.79,151000,119380,-0.04,5
107/12/13,0.77,0.79,0.77,0.79,96000,75440,0.00,2
107/12/14,0.77,0.79,0.77,0.79,229000,178620,0.00,5
107/12/17,0.79,0.79,0.78,0.78,217000,170660,-0.01,3
107/12/18,0.77,0.77,0.77,0.77,90000,69300,-0.01,2
107/12/19,0.78,0.78,0.78,0.78,240000,187200,+0.01,6
107/12/20,0.80,0.83,0.80,0.83,296000,241040,+0.05,5
107/12/21,0.82,0.85,0.82,0.83,238000,198340,0.00,6
107/12/22,0.82,0.84,0.82,0.84,221000,181720,+0.01,6
107/12/24,0.80,0.80,0.80,0.80,10000,8000,-0.04,1
107/12/25,0.82,0.83,0.82,0.83,57000,46940,+0.03,2
107/12/26,0.79,0.82,0.79,0.82,209000,168620,-0.01,9
107/12/27,0.77,0.78,0.77,0.78,12000,9260,-0.04,2
107/12/28,0.79,0.80,0.79,0.79,543000,431400,+0.01,6
108/01/02,0.78,0.78,0.78,0.78,56000,43680,-0.01,1
108/01/03,0.78,0.78,0.78,0.78,10000,7800,0.00,1
108/01/04,0.80,0.82,0.80,0.80,166000,134010,+0.02,7
108/01/07,0.74,0.74,0.70,0.70,303000,220560,-0.10,10
108/01/08,0.68,0.69,0.68,0.69,160000,109800,-0.01,7
108/01/09,0.69,0.69,0.68,0.69,165000,113050,0.00,5
108/01/10,0.67,0.68,0.67,0.68,131000,88430,-0.01,2
108/01/11,0.67,0.67,0.67,0.67,166000,111220,-0.01,2
108/01/14,0.69,0.69,0.69,0.69,6000,4140,+0.02,1
108/01/15,0.66,0.66,0.62,0.63,252000,159740,-0.06,5
108/01/16,0.60,0.63,0.59,0.63,159000,97570,0.00,4
108/01/17,0.62,0.64,0.62,0.63,154000,96930,0.00,3
108/01/18,0.63,0.63,0.60,0.60,170000,104600,-0.03,3
108/01/21,---,---,---,---,0,0,---,0
108/01/22,0.57,0.57,0.57,0.57,110000,62700,-0.02,2
108/01/23,0.58,0.59,0.58,0.59,274000,159020,+0.02,5
108/01/24,0.57,0.57,0.57,0.57,164000,93480,-0.02,2
108/01/25,---,---,---,---,0,0,---,0
108/01/28,0.55,0.55,0.55,0.55,65000,35750,-0.02,1
108/01/29,0.56,0.56,0.56,0.56,40000,22400,+0.01,1
108/01/30,0.52,0.52,0.52,0.52,40000,20800,-0.04,1
108/02/11,0.55,0.57,0.55,0.57,279000,157390,+0.05,4
108/02/12,0.53,0.55,0.53,0.55,189000,101190,-0.02,3
108/02/13,---,---,---,---,0,0,---,0
108/02/14,0.43,0.45,0.43,0.45,18000,8000,-0.03,2
108/02/15,0.46,0.47,0.46,0.47,101000,46960,+0.02,2
108/02/18,0.44,0.44,0.44,0.44,101000,44440,-0.03,1
108/02/19,---,---,---,---,0,0,---,0
108/02/20,0.37,0.37,0.37,0.37,775000,286750,-0.06,4
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
108/03/04,0.28,0.28,0.28,0.28,4000,1120,-0.01,1
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,---,---,---,---,0,0,---,0
108/03/08,---,---,---,---,0,0,---,0
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,0.33,0.33,0.33,0.33,22000,7260,+0.01,1
108/03/14,---,---,---,---,0,0,---,0
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,0.31,0.31,0.31,0.31,10000,3100,+0.02,1
108/03/21,---,---,---,---,0,0,---,0
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,---,---,---,---,0,0,---,0
108/03/29,0.24,0.24,0.24,0.24,17000,4080,-0.04,1
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,0.21,0.21,0.21,0.21,10000,2100,+0.02,1
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,0.13,0.13,0.13,0.13,10000,1300,-0.04,1
108/04/19,---,---,---,---,0,0,---,0
108/04/22,0.12,0.12,0.12,0.12,30000,3600,-0.01,1
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
