107/08/23,---,---,---,---,0,0,---,0
107/08/24,0.70,0.75,0.70,0.75,139000,98350,+0.06,4
107/08/27,0.69,0.69,0.69,0.69,5000,3450,-0.06,1
107/08/28,---,---,---,---,0,0,---,0
107/08/29,---,---,---,---,0,0,---,0
107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,0.68,0.79,0.68,0.79,400000,286970,+0.17,16
107/09/04,0.76,0.84,0.74,0.77,240000,185200,-0.02,15
107/09/05,0.80,0.80,0.74,0.78,166000,126360,+0.01,8
107/09/06,0.78,0.78,0.70,0.71,252000,185010,-0.07,11
107/09/07,0.68,0.85,0.67,0.85,408000,310600,+0.14,18
107/09/10,0.93,1.06,0.93,1.06,895000,887630,+0.21,36
107/09/11,1.01,1.06,0.90,0.95,632000,616760,-0.11,44
107/09/12,0.99,1.09,0.99,1.08,1080000,1143060,+0.13,52
107/09/13,1.04,1.14,1.00,1.12,691000,736710,+0.04,45
107/09/14,1.06,1.10,0.94,0.94,1097000,1073740,-0.18,55
107/09/17,0.95,0.98,0.91,0.97,461000,438630,+0.03,19
107/09/18,1.05,1.08,1.03,1.06,911000,960290,+0.09,29
107/09/19,1.01,1.07,0.99,1.07,946000,969530,+0.01,26
107/09/20,1.03,1.03,0.97,1.01,191000,189230,-0.06,23
107/09/21,0.90,0.93,0.80,0.81,2057000,1740680,-0.20,61
107/09/25,0.80,0.80,0.65,0.72,1446000,1031700,-0.09,75
107/09/26,0.73,0.77,0.71,0.74,1023000,760380,+0.02,44
107/09/27,0.77,0.85,0.74,0.85,735000,569980,+0.11,36
107/09/28,0.81,0.83,0.72,0.74,1809000,1438980,-0.11,59
107/10/01,0.79,0.80,0.74,0.76,484000,373220,+0.02,18
107/10/02,0.77,0.77,0.73,0.76,386000,293040,0.00,12
107/10/03,0.76,0.91,0.76,0.88,2139000,1840400,+0.12,47
107/10/04,0.90,0.95,0.85,0.93,626000,566580,+0.05,36
107/10/05,0.98,1.15,0.98,1.13,1145000,1231420,+0.20,97
107/10/08,1.20,1.38,1.16,1.33,659000,829180,+0.20,50
107/10/09,1.30,1.40,1.19,1.21,573000,740150,-0.12,41
107/10/11,1.38,1.41,1.34,1.38,98000,135950,+0.17,19
107/10/12,1.28,1.35,1.24,1.24,534000,680490,-0.14,54
107/10/15,1.31,1.31,1.25,1.26,70000,88480,+0.02,11
107/10/16,1.10,1.24,1.10,1.24,80000,92280,-0.02,12
107/10/17,1.17,1.22,1.17,1.18,470000,562990,-0.06,69
107/10/18,1.12,1.19,1.12,1.18,148000,170760,0.00,12
107/10/19,1.30,1.35,1.29,1.34,370000,491090,+0.16,26
107/10/22,1.42,1.43,1.28,1.28,222000,298860,-0.06,13
107/10/23,1.29,1.35,1.29,1.35,192000,252230,+0.07,14
107/10/24,1.38,1.40,1.35,1.40,211000,291610,+0.05,14
107/10/25,1.64,1.68,1.60,1.68,117000,191430,+0.28,9
107/10/26,1.64,1.90,1.64,1.90,373000,632620,+0.22,16
107/10/29,1.79,1.83,1.63,1.64,397000,675660,-0.26,22
107/10/30,1.62,1.69,1.58,1.60,142000,228080,-0.04,13
107/10/31,1.15,1.34,1.15,1.34,15000,18200,-0.26,3
107/11/01,1.14,1.14,1.11,1.12,11000,12290,-0.22,3
107/11/02,0.96,1.04,0.92,0.97,895000,868430,-0.15,96
107/11/05,1.00,1.00,0.85,0.87,287000,264340,-0.10,57
107/11/06,0.91,1.02,0.90,1.02,137000,129250,+0.15,21
107/11/07,1.02,1.02,0.81,0.83,415000,356940,-0.19,36
107/11/08,0.76,0.89,0.76,0.88,478000,384500,+0.05,46
107/11/09,0.91,0.91,0.84,0.84,259000,224990,-0.04,23
107/11/12,0.90,0.90,0.80,0.82,283000,248190,-0.02,23
107/11/13,0.92,0.92,0.83,0.85,392000,342320,+0.03,27
107/11/14,0.83,0.85,0.80,0.82,376000,312170,-0.03,52
107/11/15,0.82,0.85,0.78,0.78,729000,590640,-0.04,27
107/11/16,0.77,0.83,0.71,0.83,186000,141570,+0.05,40
107/11/19,0.82,0.86,0.81,0.81,268000,221650,-0.02,26
107/11/20,0.81,0.83,0.79,0.81,766000,625620,0.00,21
107/11/21,0.81,0.81,0.69,0.70,627000,466870,-0.11,26
107/11/22,0.69,0.77,0.68,0.77,1616000,1156960,+0.07,124
107/11/23,0.73,0.79,0.73,0.78,1472000,1126990,+0.01,30
107/11/26,0.74,0.75,0.70,0.70,923000,677340,-0.08,25
107/11/27,0.70,0.71,0.55,0.55,1431000,947920,-0.15,91
107/11/28,0.53,0.54,0.42,0.49,1255000,608630,-0.06,110
107/11/29,0.43,0.46,0.41,0.43,994000,432490,-0.06,76
