108/03/06,1.54,1.54,1.54,1.54,2000,3080,0.00,1
108/03/07,1.48,1.48,1.30,1.30,7000,9690,-0.24,4
108/03/08,---,---,---,---,0,0,---,0
108/03/11,1.40,1.40,1.36,1.36,9000,12480,+0.06,2
108/03/12,1.36,1.36,1.24,1.25,49000,63500,-0.11,4
108/03/13,1.17,1.17,1.17,1.17,25000,29250,-0.08,1
108/03/14,1.07,1.07,1.04,1.04,42000,44670,-0.13,5
108/03/15,1.04,1.04,0.98,0.98,56000,56840,-0.06,3
108/03/18,---,---,---,---,0,0,---,0
108/03/19,0.83,0.83,0.83,0.83,25000,20750,-0.11,1
108/03/20,0.78,0.79,0.67,0.67,494000,356480,-0.16,8
108/03/21,0.70,0.78,0.63,0.76,1693000,1203230,+0.09,23
108/03/22,0.75,0.81,0.75,0.79,2245000,1765280,+0.03,23
108/03/25,0.78,0.84,0.77,0.84,1049000,836150,+0.05,18
108/03/26,0.87,0.95,0.87,0.95,90000,82400,+0.11,6
108/03/27,0.98,0.98,0.91,0.91,93000,86120,-0.04,3
108/03/28,---,---,---,---,0,0,---,0
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,0.87,0.87,0.87,0.87,144000,125280,+0.02,2
108/04/08,0.93,0.97,0.92,0.97,277000,258920,+0.10,7
108/04/09,0.98,1.00,0.98,1.00,138000,135840,+0.03,5
108/04/10,---,---,---,---,0,0,---,0
108/04/11,0.91,0.91,0.91,0.91,5000,4550,-0.04,1
108/04/12,0.95,0.95,0.95,0.95,5000,4750,+0.04,1
108/04/15,0.90,0.90,0.90,0.90,5000,4500,-0.05,1
108/04/16,0.91,0.91,0.91,0.91,6000,5460,+0.01,1
108/04/17,0.91,1.03,0.91,1.03,51000,49570,+0.12,5
108/04/18,1.08,1.08,1.02,1.02,35000,37100,-0.01,5
108/04/19,1.04,1.04,1.04,1.04,23000,23920,+0.02,1
