107/08/30,---,---,---,---,0,0,---,0
107/08/31,1.55,1.55,1.55,1.55,10000,15500,+0.09,1
107/09/03,1.66,1.82,1.66,1.82,48000,85760,+0.27,2
107/09/04,1.89,2.11,1.89,2.11,175000,359920,+0.29,4
107/09/05,2.01,2.01,1.98,1.98,107000,213770,-0.13,3
107/09/06,1.93,1.93,1.80,1.84,43000,81230,-0.14,5
107/09/07,1.70,2.14,1.70,2.14,223000,418000,+0.30,11
107/09/10,2.33,2.59,2.32,2.59,147000,355710,+0.45,6
107/09/11,2.64,2.64,2.39,2.39,54000,140540,-0.20,4
107/09/12,2.61,2.71,2.55,2.65,347000,927540,+0.26,14
107/09/13,2.63,2.82,2.57,2.78,268000,705210,+0.13,15
107/09/14,2.76,2.76,2.36,2.36,100000,253080,-0.42,7
107/09/17,2.41,2.48,2.30,2.45,124000,297660,+0.09,12
107/09/18,2.62,2.71,2.60,2.69,142000,379690,+0.24,12
107/09/19,2.52,2.65,2.50,2.65,102000,258300,-0.04,9
107/09/20,2.60,2.60,2.49,2.52,129000,326970,-0.13,8
107/09/21,2.28,2.33,2.06,2.06,602000,1312410,-0.46,25
107/09/25,1.99,1.99,1.66,1.83,1610000,2923310,-0.23,60
107/09/26,1.86,1.95,1.82,1.82,446000,845710,-0.01,13
107/09/27,1.92,2.16,1.90,2.16,323000,662410,+0.34,25
107/09/28,2.04,2.09,1.83,1.90,1456000,2870080,-0.26,91
107/10/01,1.92,1.99,1.86,1.89,692000,1328160,-0.01,17
107/10/02,1.89,1.92,1.83,1.91,561000,1064760,+0.02,17
107/10/03,1.91,2.22,1.91,2.21,557000,1158170,+0.30,22
107/10/04,2.22,2.32,2.15,2.29,1815000,4150560,+0.08,40
107/10/05,2.49,2.81,2.49,2.80,828000,2160780,+0.51,35
107/10/08,2.98,3.33,2.79,3.33,508000,1509660,+0.53,31
107/10/09,3.25,3.35,2.99,2.99,121000,397240,-0.34,11
107/10/11,3.42,3.42,3.30,3.35,56000,188500,+0.36,8
107/10/12,3.31,3.31,3.00,3.00,23000,72260,-0.35,3
107/10/15,3.09,3.09,3.03,3.03,50000,153700,+0.03,3
107/10/16,2.84,3.02,2.72,3.02,135000,383400,-0.01,7
107/10/17,2.84,2.95,2.78,2.78,68000,193940,-0.24,7
107/10/18,2.73,2.85,2.72,2.85,119000,330130,+0.07,7
107/10/19,3.16,3.28,3.14,3.27,143000,459280,+0.42,9
107/10/22,3.47,3.47,3.13,3.13,57000,193350,-0.14,3
107/10/23,3.23,3.25,3.23,3.25,143000,464530,+0.12,10
107/10/24,3.23,3.47,3.23,3.30,155000,513350,+0.05,8
107/10/25,4.02,4.02,4.02,4.02,100000,402000,+0.72,2
107/10/26,---,---,---,---,0,0,---,0
107/10/29,3.93,3.93,3.93,3.93,60000,235800,-0.54,3
107/10/30,3.78,4.00,3.78,3.80,102000,395250,-0.13,11
107/10/31,2.84,3.23,2.84,2.84,22000,66380,-0.96,4
107/11/01,2.69,2.69,2.67,2.67,13000,34770,-0.17,2
107/11/02,2.34,2.46,2.22,2.39,325000,755470,-0.28,45
107/11/05,2.39,2.39,2.09,2.09,411000,931540,-0.30,38
107/11/06,2.22,2.45,2.16,2.43,181000,424970,+0.34,16
107/11/07,2.26,2.37,2.18,2.18,127000,282510,-0.25,15
107/11/08,1.85,2.18,1.85,2.17,309000,591380,-0.01,20
107/11/09,2.11,2.16,2.04,2.05,423000,887730,-0.12,34
107/11/12,2.13,2.18,2.00,2.06,111000,231360,+0.01,11
107/11/13,2.21,2.22,2.01,2.05,66000,139010,-0.01,8
107/11/14,2.04,2.06,1.96,1.98,135000,270730,-0.07,28
107/11/15,1.99,2.06,1.93,1.95,191000,382290,-0.03,20
107/11/16,1.89,2.00,1.73,2.00,364000,639900,+0.05,18
107/11/19,1.99,2.07,1.96,2.05,160000,322700,+0.05,23
107/11/20,2.00,2.00,1.98,1.98,17000,33860,-0.07,2
