107/08/15,2.21,2.21,2.21,2.21,2000,4420,+0.44,1
107/08/16,---,---,---,---,0,0,---,0
107/08/17,2.20,2.20,2.20,2.20,6000,13200,+0.03,2
107/08/20,2.22,2.29,2.22,2.29,10000,22400,+0.09,5
107/08/21,2.48,2.50,2.41,2.41,35000,85560,+0.12,7
107/08/22,2.39,2.39,2.37,2.37,154000,365120,-0.04,3
107/08/23,2.20,2.20,2.19,2.19,326000,717000,-0.18,3
107/08/24,2.16,2.16,2.02,2.12,532000,1104920,-0.07,6
107/08/27,2.08,2.08,1.99,1.99,369000,739690,-0.13,4
107/08/28,1.92,1.93,1.92,1.92,219000,420580,-0.07,3
107/08/29,---,---,---,---,0,0,---,0
107/08/30,1.84,1.86,1.82,1.84,219000,402660,-0.04,7
107/08/31,---,---,---,---,0,0,---,0
107/09/03,1.98,1.98,1.98,1.98,4000,7920,+0.06,1
107/09/04,1.99,1.99,1.99,1.99,4000,7960,+0.01,1
107/09/05,---,---,---,---,0,0,---,0
107/09/06,1.94,1.97,1.94,1.97,5000,9730,+0.13,3
107/09/07,1.99,2.17,1.99,2.17,30000,63430,+0.20,5
107/09/10,2.07,2.26,2.07,2.26,34000,75070,+0.09,4
107/09/11,2.15,2.15,2.15,2.15,9000,19350,-0.11,1
107/09/12,---,---,---,---,0,0,---,0
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,---,---,---,---,0,0,---,0
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,2.17,2.17,2.17,2.17,1000,2170,+0.24,1
107/10/08,2.17,2.17,2.17,2.17,1000,2170,0.00,1
107/10/09,2.18,2.18,2.18,2.18,2000,4360,+0.01,1
107/10/11,2.84,2.84,2.76,2.76,2000,5600,+0.58,2
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,---,---,---,---,0,0,---,0
107/11/07,---,---,---,---,0,0,---,0
107/11/08,---,---,---,---,0,0,---,0
107/11/09,---,---,---,---,0,0,---,0
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,---,---,---,---,0,0,---,0
107/11/15,---,---,---,---,0,0,---,0
107/11/16,---,---,---,---,0,0,---,0
107/11/19,---,---,---,---,0,0,---,0
107/11/20,---,---,---,---,0,0,---,0
107/11/21,---,---,---,---,0,0,---,0
107/11/22,---,---,---,---,0,0,---,0
