108/04/18,1.11,1.11,1.11,1.11,3000,3330,-0.52,1
108/04/19,1.11,1.17,1.11,1.17,650000,740570,+0.06,10
108/04/22,1.17,1.18,1.14,1.17,702000,821290,0.00,9
108/04/23,1.14,1.14,1.14,1.14,10000,11400,-0.03,1
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,1.19,1.24,1.19,1.24,120000,144300,+0.15,5
108/04/29,1.31,1.37,1.30,1.37,358000,470780,+0.13,6
108/04/30,1.29,1.29,1.26,1.26,254000,327630,-0.11,3
108/05/02,1.22,1.23,1.22,1.23,11000,13520,-0.03,2
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,1.33,1.41,1.33,1.41,18000,24240,+0.17,4
108/05/17,1.37,1.52,1.37,1.51,38000,55800,+0.10,7
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,---,---,---,---,0,0,---,0
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,1.46,1.46,1.46,1.46,3000,4380,+0.03,1
108/06/04,1.37,1.37,1.33,1.37,177000,235730,-0.09,3
108/06/05,1.34,1.39,1.34,1.39,255000,345570,+0.02,3
108/06/06,1.41,1.43,1.41,1.43,91000,128410,+0.04,2
108/06/10,---,---,---,---,0,0,---,0
108/06/11,1.32,1.32,1.26,1.26,29000,37680,-0.08,2
108/06/12,1.25,1.25,1.25,1.25,29000,36250,-0.01,2
108/06/13,---,---,---,---,0,0,---,0
108/06/14,---,---,---,---,0,0,---,0
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,---,---,---,---,0,0,---,0
108/06/20,---,---,---,---,0,0,---,0
108/06/21,1.10,1.12,1.10,1.12,65000,72120,+0.03,3
108/06/24,1.09,1.10,1.09,1.09,58000,63730,-0.03,4
