106/09/25,0.67,0.74,0.67,0.72,536000,376720,+0.01,10
106/09/26,0.64,0.72,0.64,0.72,210000,149060,0.00,5
106/09/27,0.68,0.68,0.68,0.68,99000,67320,-0.04,1
106/09/28,0.66,0.66,0.65,0.65,37000,24060,-0.03,2
106/09/29,0.53,0.62,0.49,0.62,2252000,1174900,-0.03,35
106/09/30,0.57,0.60,0.57,0.60,25000,14400,-0.02,2
106/10/02,---,---,---,---,0,0,---,0
106/10/03,0.53,0.53,0.53,0.53,10000,5300,-0.02,1
106/10/05,0.53,0.53,0.53,0.53,109000,57770,0.00,2
106/10/06,0.58,0.60,0.58,0.59,2004000,1192260,+0.06,11
106/10/11,---,---,---,---,0,0,---,0
106/10/12,---,---,---,---,0,0,---,0
106/10/13,0.55,0.55,0.55,0.55,10000,5500,-0.04,1
106/10/16,0.53,0.56,0.53,0.55,100000,55100,0.00,7
106/10/17,0.58,0.60,0.58,0.60,60000,35600,+0.05,3
106/10/18,---,---,---,---,0,0,---,0
106/10/19,0.51,0.53,0.51,0.53,174000,89810,-0.03,10
106/10/20,0.48,0.50,0.43,0.50,1424000,621540,-0.03,15
106/10/23,0.51,0.51,0.50,0.51,1204000,612050,+0.01,7
106/10/24,0.48,0.48,0.44,0.44,85000,39960,-0.07,3
106/10/25,0.44,0.44,0.40,0.42,314000,129310,-0.02,4
106/10/26,0.34,0.42,0.33,0.42,523000,187850,0.00,9
106/10/27,0.36,0.49,0.35,0.47,766000,334710,+0.05,12
106/10/30,0.49,0.50,0.42,0.43,632000,305370,-0.04,10
106/10/31,0.49,0.49,0.49,0.49,20000,9800,+0.06,1
106/11/01,0.46,0.46,0.43,0.46,304000,136650,-0.03,5
106/11/02,0.45,0.45,0.45,0.45,199000,89550,-0.01,1
106/11/03,0.48,0.48,0.48,0.48,45000,21600,+0.03,1
106/11/06,0.53,0.55,0.53,0.55,211000,112070,+0.07,2
106/11/07,0.52,0.52,0.51,0.51,211000,108110,-0.04,3
106/11/08,---,---,---,---,0,0,---,0
106/11/09,0.50,0.58,0.50,0.58,435000,239720,+0.07,4
106/11/10,0.60,0.62,0.58,0.58,414000,252080,0.00,3
106/11/13,0.62,0.74,0.62,0.74,658000,444070,+0.16,8
106/11/14,0.70,0.71,0.69,0.70,607000,428680,-0.04,8
106/11/15,0.69,0.70,0.69,0.70,15000,10400,0.00,2
106/11/16,0.63,0.64,0.63,0.64,59000,37270,-0.06,2
106/11/17,---,---,---,---,0,0,---,0
106/11/20,0.70,0.70,0.70,0.70,199000,139300,+0.04,2
106/11/21,0.64,0.64,0.62,0.62,494000,312250,-0.08,5
106/11/22,0.60,0.60,0.48,0.48,991000,546460,-0.14,12
106/11/23,0.56,0.57,0.55,0.56,696000,388760,+0.08,10
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,0.48,0.48,0.47,0.47,51000,24440,-0.10,2
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
